Date,AUD,CAD,EUR,GBP,USD
10/03/19,1,0.8964,0.6137,0.5449,0.6721
10/02/19,1,0.8848,0.6116,0.5441,0.6682
10/01/19,1,0.8889,0.6145,0.5466,0.6697
09/30/19,1,0.8946,0.6201,0.5493,0.6752
09/29/19,1,0.8953,0.6178,0.5485,0.6755
09/28/19,1,0.8953,0.6178,0.5485,0.6755
09/27/19,1,0.8953,0.6178,0.5485,0.6755
09/26/19,1,0.8961,0.6187,0.5476,0.6768
09/25/19,1,0.898,0.6159,0.5461,0.6764
09/24/19,1,0.901,0.6177,0.5445,0.6797
09/23/19,1,0.899,0.6164,0.5445,0.6771
09/22/19,1,0.9011,0.6156,0.5432,0.6791
09/21/19,1,0.9011,0.6156,0.5432,0.6791
09/20/19,1,0.9011,0.6156,0.5432,0.6791
09/19/19,1,0.9015,0.6138,0.5447,0.6793
09/18/19,1,0.9069,0.6192,0.5494,0.6844
09/17/19,1,0.9068,0.6203,0.5509,0.6839
09/16/19,1,0.9106,0.6229,0.5513,0.6871
09/15/19,1,0.9093,0.6201,0.5525,0.6881
09/14/19,1,0.9093,0.6201,0.5525,0.6881
09/13/19,1,0.9093,0.6201,0.5525,0.6881
09/12/19,1,0.9075,0.6272,0.5577,0.6876
09/11/19,1,0.9031,0.6242,0.5564,0.6868
09/10/19,1,0.9027,0.621,0.5546,0.6856
09/09/19,1,0.9035,0.6224,0.5557,0.6867
09/08/19,1,0.9038,0.6198,0.5555,0.6834
09/07/19,1,0.9038,0.6198,0.5555,0.6834
09/06/19,1,0.9038,0.6198,0.5555,0.6834
09/05/19,1,0.9008,0.6169,0.5526,0.6822
09/04/19,1,0.9047,0.6163,0.5563,0.6791
09/03/19,1,0.9003,0.6155,0.5594,0.6732
09/02/19,1,0.8956,0.6121,0.5559,0.6713
09/01/19,1,0.8939,0.6098,0.5523,0.673
08/31/19,1,0.8939,0.6098,0.5523,0.673
08/30/19,1,0.8939,0.6098,0.5523,0.673
08/29/19,1,0.8962,0.6097,0.552,0.675
08/28/19,1,0.8979,0.6086,0.5528,0.6745
08/27/19,1,0.895,0.6093,0.551,0.6766
08/26/19,1,0.9001,0.6086,0.5527,0.6766
08/25/19,1,0.8991,0.6099,0.5517,0.6749
08/24/19,1,0.8991,0.6099,0.5517,0.6749
08/23/19,1,0.8991,0.6099,0.5517,0.6749
08/22/19,1,0.8988,0.6105,0.5565,0.6766
08/21/19,1,0.9035,0.6121,0.5604,0.6797
08/20/19,1,0.903,0.6117,0.5605,0.6776
08/19/19,1,0.8994,0.6106,0.5593,0.678
08/18/19,1,0.9026,0.6127,0.5578,0.6787
08/17/19,1,0.9026,0.6127,0.5578,0.6787
08/16/19,1,0.9026,0.6127,0.5578,0.6787
08/15/19,1,0.9026,0.6082,0.5587,0.6781
08/14/19,1,0.897,0.6032,0.559,0.6748
08/13/19,1,0.8975,0.6028,0.5596,0.6765
08/12/19,1,0.8926,0.6028,0.5583,0.6748
08/11/19,1,0.8993,0.6078,0.5642,0.6806
08/10/19,1,0.8993,0.6078,0.5642,0.6806
08/09/19,1,0.8993,0.6078,0.5642,0.6806
08/08/19,1,0.9024,0.6067,0.5588,0.6791
08/07/19,1,0.8973,0.6014,0.5554,0.6737
08/06/19,1,0.8979,0.6073,0.5577,0.6794
08/05/19,1,0.8944,0.6053,0.5562,0.6769
08/04/19,1,0.8981,0.6111,0.5592,0.6786
08/03/19,1,0.8981,0.6111,0.5592,0.6786
08/02/19,1,0.8981,0.6111,0.5592,0.6786
08/01/19,1,0.905,0.6198,0.5649,0.684
07/31/19,1,0.9065,0.6182,0.5664,0.6894
07/30/19,1,0.9075,0.6177,0.5661,0.689
07/29/19,1,0.9091,0.6207,0.5614,0.6902
07/28/19,1,0.9128,0.6218,0.5573,0.6926
07/27/19,1,0.9128,0.6218,0.5573,0.6926
07/26/19,1,0.9128,0.6218,0.5573,0.6926
07/25/19,1,0.9152,0.6272,0.558,0.6972
07/24/19,1,0.9165,0.6266,0.5585,0.698
07/23/19,1,0.9241,0.629,0.565,0.7028
07/22/19,1,0.9216,0.6285,0.5654,0.7048
07/21/19,1,0.9209,0.6284,0.5633,0.7055
07/20/19,1,0.9209,0.6284,0.5633,0.7055
07/19/19,1,0.9209,0.6284,0.5633,0.7055
07/18/19,1,0.9188,0.6272,0.5636,0.7035
07/17/19,1,0.9154,0.6246,0.5643,0.7005
07/16/19,1,0.9178,0.6268,0.5657,0.7034
07/15/19,1,0.9164,0.6241,0.5609,0.7033
07/14/19,1,0.9109,0.621,0.5576,0.6989
07/13/19,1,0.9109,0.621,0.5576,0.6989
07/12/19,1,0.9109,0.621,0.5576,0.6989
07/11/19,1,0.9122,0.619,0.5558,0.6986
07/10/19,1,0.9076,0.6169,0.5548,0.6922
07/09/19,1,0.9098,0.6187,0.5566,0.6932
07/08/19,1,0.9118,0.6227,0.5581,0.6984
07/07/19,1,0.9162,0.6228,0.5587,0.7013
07/06/19,1,0.9162,0.6228,0.5587,0.7013
07/05/19,1,0.9162,0.6228,0.5587,0.7013
07/04/19,1,0.9175,0.622,0.5582,0.7022
07/03/19,1,0.9193,0.6214,0.5577,0.7017
07/02/19,1,0.9173,0.619,0.5537,0.6995
07/01/19,1,0.9162,0.6163,0.5529,0.6994
06/30/19,1,0.9168,0.6156,0.5519,0.7006
06/29/19,1,0.9168,0.6156,0.5519,0.7006
06/28/19,1,0.9168,0.6156,0.5519,0.7006
06/27/19,1,0.9186,0.6153,0.5503,0.6996
06/26/19,1,0.9183,0.6144,0.5505,0.698
06/25/19,1,0.918,0.612,0.5476,0.6969
06/24/19,1,0.9173,0.6103,0.5454,0.6954
06/23/19,1,0.911,0.6103,0.5457,0.6906
06/22/19,1,0.911,0.6103,0.5457,0.6906
06/21/19,1,0.911,0.6103,0.5457,0.6906
06/20/19,1,0.912,0.6126,0.5462,0.6927
06/19/19,1,0.9195,0.6134,0.546,0.6874
06/18/19,1,0.9185,0.6117,0.5468,0.6843
06/17/19,1,0.9214,0.6114,0.5454,0.6869
06/16/19,1,0.92,0.6126,0.5458,0.6901
06/15/19,1,0.92,0.6126,0.5458,0.6901
06/14/19,1,0.92,0.6126,0.5458,0.6901
06/13/19,1,0.9195,0.6121,0.5445,0.6911
06/12/19,1,0.9243,0.6138,0.5451,0.695
06/11/19,1,0.9219,0.6145,0.5474,0.6956
06/10/19,1,0.9242,0.616,0.5497,0.6961
06/09/19,1,0.9312,0.6183,0.5483,0.697
06/08/19,1,0.9312,0.6183,0.5483,0.697
06/07/19,1,0.9312,0.6183,0.5483,0.697
06/06/19,1,0.9358,0.6199,0.549,0.6984
06/05/19,1,0.9352,0.6206,0.55,0.6986
06/04/19,1,0.9376,0.6205,0.5506,0.6977
06/03/19,1,0.9391,0.622,0.5512,0.6957
06/02/19,1,0.9367,0.6197,0.5497,0.6911
06/01/19,1,0.9367,0.6197,0.5497,0.6911
05/31/19,1,0.9367,0.6197,0.5497,0.6911
05/30/19,1,0.9336,0.6212,0.5478,0.6916
05/29/19,1,0.9348,0.6205,0.5474,0.6922
05/28/19,1,0.9325,0.6187,0.5468,0.6925
05/27/19,1,0.9315,0.6185,0.5457,0.6926
05/26/19,1,0.9289,0.6171,0.545,0.6903
05/25/19,1,0.9289,0.6171,0.545,0.6903
05/24/19,1,0.9289,0.6171,0.545,0.6903
05/23/19,1,0.926,0.6173,0.5439,0.6876
05/22/19,1,0.9218,0.6165,0.5442,0.6887
05/21/19,1,0.9225,0.6164,0.54,0.688
05/20/19,1,0.9293,0.6195,0.5428,0.6918
05/19/19,1,0.9283,0.6158,0.5394,0.688
05/18/19,1,0.9283,0.6158,0.5394,0.688
05/17/19,1,0.9283,0.6158,0.5394,0.688
05/16/19,1,0.9276,0.6168,0.5395,0.691
05/15/19,1,0.9325,0.6186,0.5371,0.6918
05/14/19,1,0.9353,0.6187,0.5366,0.6946
05/13/19,1,0.9365,0.6195,0.5349,0.6966
05/12/19,1,0.9423,0.6227,0.5371,0.6993
05/11/19,1,0.9423,0.6227,0.5371,0.6993
05/10/19,1,0.9423,0.6227,0.5371,0.6993
05/09/19,1,0.9406,0.6232,0.5367,0.6976
05/08/19,1,0.9429,0.6255,0.5385,0.7007
05/07/19,1,0.9449,0.6272,0.5372,0.7015
05/06/19,1,0.9422,0.6242,0.5335,0.699
05/05/19,1,0.942,0.6272,0.5381,0.6997
05/04/19,1,0.942,0.6272,0.5381,0.6997
05/03/19,1,0.942,0.6272,0.5381,0.6997
05/02/19,1,0.9433,0.6262,0.5381,0.7021
05/01/19,1,0.9475,0.6285,0.5421,0.705
04/30/19,1,0.9475,0.6285,0.5421,0.705
04/29/19,1,0.9496,0.6319,0.5456,0.7046
04/28/19,1,0.9492,0.632,0.5456,0.7036
04/27/19,1,0.9492,0.632,0.5456,0.7036
04/26/19,1,0.9492,0.632,0.5456,0.7036
04/25/19,1,0.9445,0.6287,0.5434,0.6993
04/24/19,1,0.947,0.6281,0.5436,0.704
04/23/19,1,0.9521,0.6324,0.5467,0.7111
04/22/19,1,0.9584,0.6362,0.5501,0.7157
04/21/19,1,0.9584,0.6362,0.5501,0.7157
04/20/19,1,0.9584,0.6362,0.5501,0.7157
04/19/19,1,0.9584,0.6362,0.5501,0.7157
04/18/19,1,0.9584,0.6362,0.5501,0.7157
04/17/19,1,0.9591,0.6365,0.5511,0.7193
04/16/19,1,0.9583,0.6342,0.5479,0.717
04/15/19,1,0.9555,0.6345,0.5476,0.7178
04/14/19,1,0.9563,0.6341,0.5471,0.7178
04/13/19,1,0.9563,0.6341,0.5471,0.7178
04/12/19,1,0.9563,0.6341,0.5471,0.7178
04/11/19,1,0.956,0.6345,0.5468,0.7147
04/10/19,1,0.9523,0.6335,0.5453,0.7145
04/09/19,1,0.9495,0.6337,0.5471,0.7146
04/08/19,1,0.9506,0.632,0.5447,0.7107
04/07/19,1,0.952,0.6334,0.5444,0.7115
04/06/19,1,0.952,0.6334,0.5444,0.7115
04/05/19,1,0.952,0.6334,0.5444,0.7115
04/04/19,1,0.9497,0.6337,0.5413,0.7109
04/03/19,1,0.9474,0.6332,0.5406,0.7119
04/02/19,1,0.9432,0.6322,0.5437,0.7081
04/01/19,1,0.9513,0.6339,0.543,0.7123
03/31/19,1,0.9481,0.6321,0.5425,0.7101
03/30/19,1,0.9481,0.6321,0.5425,0.7101
03/29/19,1,0.9481,0.6321,0.5425,0.7101
03/28/19,1,0.9505,0.6309,0.5398,0.7078
03/27/19,1,0.9505,0.6294,0.5357,0.7088
03/26/19,1,0.9558,0.6316,0.539,0.7132
03/25/19,1,0.9544,0.6277,0.5376,0.7109
03/24/19,1,0.9518,0.628,0.5394,0.7098
03/23/19,1,0.9518,0.628,0.5394,0.7098
03/22/19,1,0.9518,0.628,0.5394,0.7098
03/21/19,1,0.9502,0.6256,0.5421,0.7124
03/20/19,1,0.9454,0.625,0.5393,0.7097
03/19/19,1,0.9421,0.6255,0.5351,0.7105
03/18/19,1,0.947,0.6257,0.536,0.7102
03/17/19,1,0.9456,0.6255,0.5342,0.7073
03/16/19,1,0.9456,0.6255,0.5342,0.7073
03/15/19,1,0.9456,0.6255,0.5342,0.7073
03/14/19,1,0.9404,0.6238,0.5317,0.7046
03/13/19,1,0.9426,0.6248,0.5366,0.7062
03/12/19,1,0.9488,0.6279,0.5409,0.708
03/11/19,1,0.9472,0.6275,0.5412,0.7056
03/10/19,1,0.9458,0.6264,0.5381,0.703
03/09/19,1,0.9458,0.6264,0.5381,0.703
03/08/19,1,0.9458,0.6264,0.5381,0.703
03/07/19,1,0.9449,0.6245,0.5363,0.7038
03/06/19,1,0.9413,0.6222,0.5349,0.7034
03/05/19,1,0.9437,0.6243,0.5392,0.7073
03/04/19,1,0.9438,0.6254,0.5364,0.709
03/03/19,1,0.9357,0.625,0.5373,0.7114
03/02/19,1,0.9357,0.625,0.5373,0.7114
03/01/19,1,0.9357,0.625,0.5373,0.7114
02/28/19,1,0.9408,0.6255,0.5369,0.714
02/27/19,1,0.9405,0.6286,0.5375,0.7157
02/26/19,1,0.9451,0.629,0.5413,0.7147
02/25/19,1,0.9427,0.6317,0.5485,0.7173
02/24/19,1,0.9405,0.628,0.548,0.7112
02/23/19,1,0.9405,0.628,0.548,0.7112
02/22/19,1,0.9405,0.628,0.548,0.7112
02/21/19,1,0.9363,0.6262,0.5436,0.711
02/20/19,1,0.944,0.6312,0.5488,0.7159
02/19/19,1,0.9421,0.6297,0.549,0.7112
02/18/19,1,0.9474,0.6319,0.5537,0.7158
02/17/19,1,0.9446,0.6315,0.5553,0.711
02/16/19,1,0.9446,0.6315,0.5553,0.711
02/15/19,1,0.9446,0.6315,0.5553,0.711
02/14/19,1,0.9433,0.631,0.5549,0.711
02/13/19,1,0.9416,0.6289,0.5506,0.711
02/12/19,1,0.9399,0.6279,0.5507,0.7093
02/11/19,1,0.9388,0.6257,0.5482,0.7076
02/10/19,1,0.9433,0.6248,0.5466,0.7089
02/09/19,1,0.9433,0.6248,0.5466,0.7089
02/08/19,1,0.9433,0.6248,0.5466,0.7089
02/07/19,1,0.9433,0.6268,0.55,0.7111
02/06/19,1,0.9406,0.6263,0.5503,0.7136
02/05/19,1,0.9509,0.6341,0.5567,0.7243
02/04/19,1,0.9469,0.6308,0.5531,0.722
02/03/19,1,0.9548,0.6334,0.5566,0.7265
02/02/19,1,0.9548,0.6334,0.5566,0.7265
02/01/19,1,0.9548,0.6334,0.5566,0.7265
01/31/19,1,0.9571,0.6334,0.5547,0.7277
01/30/19,1,0.9513,0.6295,0.5498,0.7195
01/29/19,1,0.9491,0.6268,0.5437,0.7159
01/28/19,1,0.9499,0.6284,0.546,0.7175
01/27/19,1,0.9478,0.6274,0.5432,0.7118
01/26/19,1,0.9478,0.6274,0.5432,0.7118
01/25/19,1,0.9478,0.6274,0.5432,0.7118
01/24/19,1,0.9495,0.6263,0.5454,0.7103
01/23/19,1,0.9497,0.6276,0.5473,0.7134
01/22/19,1,0.9501,0.628,0.5527,0.7131
01/21/19,1,0.9514,0.6294,0.5557,0.7151
01/20/19,1,0.9548,0.6309,0.556,0.7194
01/19/19,1,0.9548,0.6309,0.556,0.7194
01/18/19,1,0.9548,0.6309,0.556,0.7194
01/17/19,1,0.9533,0.6291,0.5553,0.717
01/16/19,1,0.9513,0.63,0.5581,0.7175
01/15/19,1,0.954,0.6296,0.5605,0.7192
01/14/19,1,0.9549,0.6272,0.5598,0.7192
01/13/19,1,0.9547,0.6262,0.5637,0.7222
01/12/19,1,0.9547,0.6262,0.5637,0.7222
01/11/19,1,0.9547,0.6262,0.5637,0.7222
01/10/19,1,0.9513,0.6238,0.5641,0.7195
01/09/19,1,0.9493,0.6257,0.5626,0.7167
01/08/19,1,0.948,0.6234,0.5594,0.7131
01/07/19,1,0.9527,0.6234,0.5594,0.7135
01/06/19,1,0.9468,0.6177,0.5559,0.7044
01/05/19,1,0.9468,0.6177,0.5559,0.7044
01/04/19,1,0.9468,0.6177,0.5559,0.7044
01/03/19,1,0.945,0.614,0.5545,0.6968
01/02/19,1,0.9554,0.6145,0.5541,0.7004
01/01/19,1,0.9621,0.6165,0.5515,0.7059
12/31/18,1,0.9621,0.6165,0.5515,0.7059
12/30/18,1,0.9622,0.6167,0.5567,0.7064
12/29/18,1,0.9622,0.6167,0.5567,0.7064
12/28/18,1,0.9622,0.6167,0.5567,0.7064
12/27/18,1,0.9591,0.6188,0.5573,0.704
12/26/18,1,0.958,0.6178,0.5563,0.7048
12/25/18,1,0.958,0.6178,0.5563,0.7048
12/24/18,1,0.958,0.6178,0.5563,0.7048
12/23/18,1,0.9613,0.6219,0.561,0.7098
12/22/18,1,0.9613,0.6219,0.561,0.7098
12/21/18,1,0.9613,0.6219,0.561,0.7098
12/20/18,1,0.961,0.6231,0.5628,0.7135
12/19/18,1,0.9656,0.6298,0.5688,0.7182
12/18/18,1,0.9645,0.6325,0.5675,0.7196
12/17/18,1,0.9613,0.6329,0.5689,0.7177
12/16/18,1,0.9582,0.6348,0.5703,0.7164
12/15/18,1,0.9582,0.6348,0.5703,0.7164
12/14/18,1,0.9582,0.6348,0.5703,0.7164
12/13/18,1,0.9659,0.6358,0.5712,0.7229
12/12/18,1,0.9643,0.6356,0.5729,0.7212
12/11/18,1,0.9658,0.6338,0.5719,0.7212
12/10/18,1,0.9606,0.6312,0.5697,0.7212
12/09/18,1,0.966,0.6343,0.565,0.7212
12/08/18,1,0.966,0.6343,0.565,0.7212
12/07/18,1,0.966,0.6343,0.565,0.7212
12/06/18,1,0.9672,0.6351,0.5648,0.7209
12/05/18,1,0.9683,0.6423,0.5709,0.7293
12/04/18,1,0.9728,0.6472,0.5764,0.7384
12/03/18,1,0.9725,0.6513,0.5806,0.738
12/02/18,1,0.9712,0.6425,0.5722,0.7298
12/01/18,1,0.9712,0.6425,0.5722,0.7298
11/30/18,1,0.9712,0.6425,0.5722,0.7298
11/29/18,1,0.9737,0.6441,0.5741,0.7335
11/28/18,1,0.9642,0.6412,0.5659,0.7236
11/27/18,1,0.9608,0.6398,0.5678,0.7247
11/26/18,1,0.9583,0.6384,0.5646,0.7254
11/25/18,1,0.9561,0.6366,0.5633,0.7227
11/24/18,1,0.9561,0.6366,0.5633,0.7227
11/23/18,1,0.9561,0.6366,0.5633,0.7227
11/22/18,1,0.9588,0.6361,0.5636,0.7253
11/21/18,1,0.9631,0.6359,0.5667,0.7255
11/20/18,1,0.9592,0.6365,0.5659,0.7269
11/19/18,1,0.9614,0.6386,0.5689,0.7297
11/18/18,1,0.9572,0.6401,0.5655,0.7262
11/17/18,1,0.9572,0.6401,0.5655,0.7262
11/16/18,1,0.9572,0.6401,0.5655,0.7262
11/15/18,1,0.9605,0.6425,0.5678,0.7264
11/14/18,1,0.954,0.6387,0.556,0.7215
11/13/18,1,0.9526,0.6399,0.5563,0.7206
11/12/18,1,0.952,0.6401,0.5605,0.7211
11/11/18,1,0.9557,0.6384,0.5558,0.7244
11/10/18,1,0.9557,0.6384,0.5558,0.7244
11/09/18,1,0.9557,0.6384,0.5558,0.7244
11/08/18,1,0.9556,0.6382,0.5563,0.7291
11/07/18,1,0.9536,0.6349,0.5549,0.7293
11/06/18,1,0.9498,0.6334,0.553,0.7238
11/05/18,1,0.942,0.6328,0.5539,0.7195
11/04/18,1,0.9442,0.6313,0.5547,0.7208
11/03/18,1,0.9442,0.6313,0.5547,0.7208
11/02/18,1,0.9442,0.6313,0.5547,0.7208
11/01/18,1,0.9399,0.6306,0.5561,0.7185
10/31/18,1,0.9301,0.6261,0.5564,0.7086
10/30/18,1,0.9324,0.624,0.5563,0.7096
10/29/18,1,0.9288,0.6226,0.5528,0.7086
10/28/18,1,0.924,0.6195,0.5494,0.7028
10/27/18,1,0.924,0.6195,0.5494,0.7028
10/26/18,1,0.924,0.6195,0.5494,0.7028
10/25/18,1,0.9253,0.6213,0.5501,0.7093
10/24/18,1,0.9274,0.6224,0.5492,0.7088
10/23/18,1,0.9264,0.6156,0.5424,0.7066
10/22/18,1,0.9295,0.6179,0.5463,0.7102
10/21/18,1,0.9304,0.6225,0.5479,0.714
10/20/18,1,0.9304,0.6225,0.5479,0.714
10/19/18,1,0.9304,0.6225,0.5479,0.714
10/18/18,1,0.9311,0.6204,0.545,0.7138
10/17/18,1,0.9238,0.6177,0.5432,0.7122
10/16/18,1,0.9241,0.6156,0.5393,0.7134
10/15/18,1,0.9294,0.6161,0.5424,0.7135
10/14/18,1,0.9272,0.6159,0.5398,0.7129
10/13/18,1,0.9272,0.6159,0.5398,0.7129
10/12/18,1,0.9272,0.6159,0.5398,0.7129
10/11/18,1,0.9257,0.613,0.5363,0.7095
10/10/18,1,0.9198,0.6171,0.5396,0.7096
10/09/18,1,0.9172,0.6172,0.5411,0.7057
10/08/18,1,0.9183,0.6157,0.5419,0.7067
10/07/18,1,0.9135,0.6146,0.5419,0.7072
10/06/18,1,0.9135,0.6146,0.5419,0.7072
10/05/18,1,0.9135,0.6146,0.5419,0.7072
10/04/18,1,0.9117,0.616,0.5456,0.7085
10/03/18,1,0.9179,0.6193,0.5506,0.7152
10/02/18,1,0.92,0.6219,0.5537,0.7178
10/01/18,1,0.9251,0.6223,0.5543,0.7222
09/30/18,1,0.9387,0.6231,0.5529,0.7213
09/29/18,1,0.9387,0.6231,0.5529,0.7213
09/28/18,1,0.9387,0.6231,0.5529,0.7213
09/27/18,1,0.9445,0.6173,0.5492,0.7227
09/26/18,1,0.939,0.6172,0.5498,0.7244
09/25/18,1,0.9401,0.616,0.5509,0.7255
09/24/18,1,0.9409,0.6178,0.5527,0.7273
09/23/18,1,0.9408,0.619,0.5534,0.7279
09/22/18,1,0.9408,0.619,0.5534,0.7279
09/21/18,1,0.9408,0.619,0.5534,0.7279
09/20/18,1,0.9391,0.6189,0.5483,0.7284
09/19/18,1,0.9396,0.6208,0.5513,0.7243
09/18/18,1,0.938,0.6156,0.5477,0.7201
09/17/18,1,0.9345,0.6151,0.5467,0.7179
09/16/18,1,0.9352,0.615,0.5488,0.7189
09/15/18,1,0.9352,0.615,0.5488,0.7189
09/14/18,1,0.9352,0.615,0.5488,0.7189
09/13/18,1,0.9347,0.6185,0.5505,0.7187
09/12/18,1,0.9305,0.6147,0.5473,0.7121
09/11/18,1,0.9338,0.6131,0.5461,0.7096
09/10/18,1,0.9392,0.6151,0.5495,0.7118
09/09/18,1,0.9395,0.6166,0.5504,0.7161
09/08/18,1,0.9395,0.6166,0.5504,0.7161
09/07/18,1,0.9395,0.6166,0.5504,0.7161
09/06/18,1,0.9489,0.6187,0.5557,0.7197
09/05/18,1,0.9454,0.6194,0.5595,0.7174
09/04/18,1,0.9467,0.6215,0.5597,0.7185
09/03/18,1,0.942,0.6208,0.5597,0.7207
09/02/18,1,0.9419,0.62,0.5564,0.7224
09/01/18,1,0.9419,0.62,0.5564,0.7224
08/31/18,1,0.9419,0.62,0.5564,0.7224
08/30/18,1,0.9439,0.6244,0.5605,0.7301
08/29/18,1,0.944,0.6254,0.566,0.7293
08/28/18,1,0.95,0.628,0.5695,0.7354
08/27/18,1,0.9557,0.6295,0.5688,0.7323
08/26/18,1,0.9543,0.6302,0.5684,0.7303
08/25/18,1,0.9543,0.6302,0.5684,0.7303
08/24/18,1,0.9543,0.6302,0.5684,0.7303
08/23/18,1,0.9497,0.6294,0.5657,0.7288
08/22/18,1,0.9583,0.6335,0.5697,0.7359
08/21/18,1,0.9566,0.6387,0.5732,0.7346
08/20/18,1,0.955,0.6398,0.5724,0.7306
08/19/18,1,0.9557,0.6382,0.5716,0.7269
08/18/18,1,0.9557,0.6382,0.5716,0.7269
08/17/18,1,0.9557,0.6382,0.5716,0.7269
08/16/18,1,0.9549,0.6391,0.572,0.7267
08/15/18,1,0.9466,0.6382,0.5688,0.7225
08/14/18,1,0.9499,0.6371,0.5689,0.7267
08/13/18,1,0.957,0.6382,0.5701,0.7277
08/12/18,1,0.9571,0.638,0.5721,0.7308
08/11/18,1,0.9571,0.638,0.5721,0.7308
08/10/18,1,0.9571,0.638,0.5721,0.7308
08/09/18,1,0.967,0.64,0.5756,0.7419
08/08/18,1,0.9687,0.6391,0.5757,0.7407
08/07/18,1,0.9646,0.6411,0.5736,0.7438
08/06/18,1,0.9618,0.6398,0.5712,0.7386
08/05/18,1,0.9615,0.6374,0.5676,0.7386
08/04/18,1,0.9615,0.6374,0.5676,0.7386
08/03/18,1,0.9615,0.6374,0.5676,0.7386
08/02/18,1,0.9596,0.6337,0.5649,0.7361
08/01/18,1,0.966,0.6342,0.5647,0.7418
07/31/18,1,0.968,0.6328,0.5645,0.7426
07/30/18,1,0.9652,0.6331,0.5639,0.7397
07/29/18,1,0.9637,0.6343,0.5634,0.7374
07/28/18,1,0.9637,0.6343,0.5634,0.7374
07/27/18,1,0.9637,0.6343,0.5634,0.7374
07/26/18,1,0.968,0.6332,0.5627,0.7419
07/25/18,1,0.973,0.6343,0.5636,0.7415
07/24/18,1,0.9744,0.633,0.5645,0.741
07/23/18,1,0.9726,0.6321,0.5636,0.7405
07/22/18,1,0.9763,0.6322,0.5655,0.7378
07/21/18,1,0.9763,0.6322,0.5655,0.7378
07/20/18,1,0.9763,0.6322,0.5655,0.7378
07/19/18,1,0.9713,0.6328,0.565,0.7332
07/18/18,1,0.9744,0.6332,0.5643,0.7352
07/17/18,1,0.9743,0.6325,0.5612,0.7405
07/16/18,1,0.9763,0.634,0.5596,0.743
07/15/18,1,0.9742,0.6344,0.5613,0.7386
07/14/18,1,0.9742,0.6344,0.5613,0.7386
07/13/18,1,0.9742,0.6344,0.5613,0.7386
07/12/18,1,0.9741,0.6338,0.5594,0.7389
07/11/18,1,0.9718,0.6302,0.5576,0.7395
07/10/18,1,0.9773,0.6354,0.5613,0.7442
07/09/18,1,0.9784,0.6347,0.5607,0.7483
07/08/18,1,0.9739,0.6326,0.5604,0.7416
07/07/18,1,0.9739,0.6326,0.5604,0.7416
07/06/18,1,0.9739,0.6326,0.5604,0.7416
07/05/18,1,0.9717,0.6321,0.5582,0.7401
07/04/18,1,0.971,0.6344,0.559,0.7386
07/03/18,1,0.9735,0.6345,0.5606,0.7401
07/02/18,1,0.9695,0.6319,0.5602,0.7355
07/01/18,1,0.9781,0.6334,0.5613,0.7385
06/30/18,1,0.9781,0.6334,0.5613,0.7385
06/29/18,1,0.9781,0.6334,0.5613,0.7385
06/28/18,1,0.9759,0.6338,0.561,0.7341
06/27/18,1,0.9821,0.6359,0.5607,0.7387
06/26/18,1,0.9855,0.6338,0.5588,0.7398
06/25/18,1,0.9873,0.6352,0.5593,0.7432
06/24/18,1,0.9858,0.6377,0.559,0.7428
06/23/18,1,0.9858,0.6377,0.559,0.7428
06/22/18,1,0.9858,0.6377,0.559,0.7428
06/21/18,1,0.9819,0.6384,0.5578,0.7366
06/20/18,1,0.9815,0.6374,0.5602,0.738
06/19/18,1,0.976,0.6371,0.5587,0.7349
06/18/18,1,0.9806,0.6406,0.5615,0.7439
06/17/18,1,0.981,0.6444,0.5627,0.7473
06/16/18,1,0.981,0.6444,0.5627,0.7473
06/15/18,1,0.981,0.6444,0.5627,0.7473
06/14/18,1,0.9812,0.6446,0.5652,0.7561
06/13/18,1,0.9876,0.6449,0.5689,0.7587
06/12/18,1,0.989,0.6449,0.5687,0.7602
06/11/18,1,0.9901,0.6451,0.5689,0.7606
06/10/18,1,0.9857,0.6453,0.5662,0.7585
06/09/18,1,0.9857,0.6453,0.5662,0.7585
06/08/18,1,0.9857,0.6453,0.5662,0.7585
06/07/18,1,0.9907,0.647,0.5701,0.7657
06/06/18,1,0.986,0.6508,0.5707,0.7657
06/05/18,1,0.9885,0.6521,0.5699,0.7613
06/04/18,1,0.9894,0.6531,0.5726,0.7666
06/03/18,1,0.9773,0.6454,0.5659,0.7531
06/02/18,1,0.9773,0.6454,0.5659,0.7531
06/01/18,1,0.9773,0.6454,0.5659,0.7531
05/31/18,1,0.9756,0.6488,0.5688,0.759
05/30/18,1,0.9795,0.649,0.5678,0.7549
05/29/18,1,0.98,0.6508,0.5671,0.7522
05/28/18,1,0.9808,0.6489,0.5676,0.7556
05/27/18,1,0.9807,0.6483,0.5676,0.7569
05/26/18,1,0.9807,0.6483,0.5676,0.7569
05/25/18,1,0.9807,0.6483,0.5676,0.7569
05/24/18,1,0.9737,0.6444,0.5637,0.7557
05/23/18,1,0.972,0.6433,0.5658,0.7532
05/22/18,1,0.9693,0.6434,0.5642,0.7588
05/21/18,1,0.9693,0.6402,0.5611,0.7529
05/20/18,1,0.9618,0.638,0.5572,0.7517
05/19/18,1,0.9618,0.638,0.5572,0.7517
05/18/18,1,0.9618,0.638,0.5572,0.7517
05/17/18,1,0.9615,0.6377,0.557,0.7528
05/16/18,1,0.9632,0.6353,0.5554,0.7486
