Date,GBP,AUD,CAD,EUR,USD
10/03/19,1,1.8351,1.645,1.1263,1.2334
10/02/19,1,1.8378,1.6261,1.124,1.2279
10/01/19,1,1.8295,1.6262,1.1242,1.2251
09/30/19,1,1.8206,1.6287,1.129,1.2294
09/29/19,1,1.8233,1.6325,1.1264,1.2317
09/28/19,1,1.8233,1.6325,1.1264,1.2317
09/27/19,1,1.8233,1.6325,1.1264,1.2317
09/26/19,1,1.8261,1.6363,1.1299,1.2359
09/25/19,1,1.8311,1.6443,1.1278,1.2386
09/24/19,1,1.8365,1.6546,1.1344,1.2482
09/23/19,1,1.8365,1.6511,1.132,1.2434
09/22/19,1,1.841,1.6588,1.1334,1.2501
09/21/19,1,1.841,1.6588,1.1334,1.2501
09/20/19,1,1.841,1.6588,1.1334,1.2501
09/19/19,1,1.8359,1.655,1.127,1.2472
09/18/19,1,1.8202,1.6507,1.1271,1.2458
09/17/19,1,1.8153,1.6462,1.126,1.2415
09/16/19,1,1.8138,1.6517,1.1298,1.2463
09/15/19,1,1.81,1.6458,1.1224,1.2454
09/14/19,1,1.81,1.6458,1.1224,1.2454
09/13/19,1,1.81,1.6458,1.1224,1.2454
09/12/19,1,1.793,1.6271,1.1246,1.2329
09/11/19,1,1.7974,1.6232,1.1219,1.2344
09/10/19,1,1.8032,1.6278,1.1198,1.2363
09/09/19,1,1.7996,1.6259,1.1201,1.2358
09/08/19,1,1.8001,1.6269,1.1156,1.2302
09/07/19,1,1.8001,1.6269,1.1156,1.2302
09/06/19,1,1.8001,1.6269,1.1156,1.2302
09/05/19,1,1.8096,1.6301,1.1163,1.2344
09/04/19,1,1.7977,1.6264,1.108,1.2208
09/03/19,1,1.7876,1.6094,1.1003,1.2034
09/02/19,1,1.7989,1.6111,1.1011,1.2077
09/01/19,1,1.8106,1.6185,1.1042,1.2186
08/31/19,1,1.8106,1.6185,1.1042,1.2186
08/30/19,1,1.8106,1.6185,1.1042,1.2186
08/29/19,1,1.8118,1.6236,1.1046,1.223
08/28/19,1,1.8091,1.6245,1.101,1.2203
08/27/19,1,1.8148,1.6243,1.1058,1.2278
08/26/19,1,1.8093,1.6285,1.1012,1.2241
08/25/19,1,1.8127,1.6297,1.1055,1.2233
08/24/19,1,1.8127,1.6297,1.1055,1.2233
08/23/19,1,1.8127,1.6297,1.1055,1.2233
08/22/19,1,1.797,1.6151,1.0971,1.2159
08/21/19,1,1.7846,1.6124,1.0924,1.213
08/20/19,1,1.7842,1.6112,1.0914,1.2089
08/19/19,1,1.7881,1.6083,1.0919,1.2123
08/18/19,1,1.7928,1.6181,1.0985,1.2167
08/17/19,1,1.7928,1.6181,1.0985,1.2167
08/16/19,1,1.7928,1.6181,1.0985,1.2167
08/15/19,1,1.7898,1.6156,1.0886,1.2138
08/14/19,1,1.789,1.6048,1.0791,1.2073
08/13/19,1,1.787,1.6039,1.0772,1.2089
08/12/19,1,1.7912,1.5988,1.0797,1.2087
08/11/19,1,1.7725,1.5941,1.0774,1.2064
08/10/19,1,1.7725,1.5941,1.0774,1.2064
08/09/19,1,1.7725,1.5941,1.0774,1.2064
08/08/19,1,1.7894,1.6147,1.0856,1.2151
08/07/19,1,1.8005,1.6155,1.0828,1.213
08/06/19,1,1.7932,1.61,1.089,1.2182
08/05/19,1,1.798,1.6081,1.0884,1.217
08/04/19,1,1.7884,1.6063,1.0928,1.2137
08/03/19,1,1.7884,1.6063,1.0928,1.2137
08/02/19,1,1.7884,1.6063,1.0928,1.2137
08/01/19,1,1.7702,1.602,1.0971,1.2109
07/31/19,1,1.7654,1.6003,1.0914,1.2171
07/30/19,1,1.7663,1.6029,1.0911,1.217
07/29/19,1,1.7812,1.6193,1.1057,1.2294
07/28/19,1,1.7942,1.6378,1.1157,1.2426
07/27/19,1,1.7942,1.6378,1.1157,1.2426
07/26/19,1,1.7942,1.6378,1.1157,1.2426
07/25/19,1,1.7921,1.6401,1.1241,1.2494
07/24/19,1,1.7904,1.6408,1.1218,1.2497
07/23/19,1,1.7698,1.6354,1.1132,1.2438
07/22/19,1,1.7686,1.63,1.1115,1.2466
07/21/19,1,1.7753,1.635,1.1156,1.2524
07/20/19,1,1.7753,1.635,1.1156,1.2524
07/19/19,1,1.7753,1.635,1.1156,1.2524
07/18/19,1,1.7745,1.6304,1.1129,1.2483
07/17/19,1,1.7721,1.6221,1.1069,1.2414
07/16/19,1,1.7677,1.6223,1.1079,1.2434
07/15/19,1,1.7828,1.6339,1.1127,1.2539
07/14/19,1,1.7933,1.6335,1.1137,1.2533
07/13/19,1,1.7933,1.6335,1.1137,1.2533
07/12/19,1,1.7933,1.6335,1.1137,1.2533
07/11/19,1,1.7991,1.6411,1.1137,1.2568
07/10/19,1,1.8026,1.6361,1.112,1.2477
07/09/19,1,1.7965,1.6345,1.1114,1.2453
07/08/19,1,1.7917,1.6337,1.1158,1.2513
07/07/19,1,1.79,1.6401,1.1148,1.2553
07/06/19,1,1.79,1.6401,1.1148,1.2553
07/05/19,1,1.79,1.6401,1.1148,1.2553
07/04/19,1,1.7916,1.6437,1.1145,1.258
07/03/19,1,1.7931,1.6484,1.1142,1.2583
07/02/19,1,1.8062,1.6568,1.118,1.2635
07/01/19,1,1.8086,1.657,1.1146,1.265
06/30/19,1,1.8118,1.6611,1.1154,1.2693
06/29/19,1,1.8118,1.6611,1.1154,1.2693
06/28/19,1,1.8118,1.6611,1.1154,1.2693
06/27/19,1,1.8172,1.6693,1.1182,1.2714
06/26/19,1,1.8166,1.6681,1.116,1.268
06/25/19,1,1.8261,1.6764,1.1175,1.2726
06/24/19,1,1.8335,1.6819,1.119,1.275
06/23/19,1,1.8324,1.6693,1.1183,1.2654
06/22/19,1,1.8324,1.6693,1.1183,1.2654
06/21/19,1,1.8324,1.6693,1.1183,1.2654
06/20/19,1,1.8309,1.6697,1.1216,1.2682
06/19/19,1,1.8314,1.6839,1.1233,1.2589
06/18/19,1,1.8287,1.6796,1.1185,1.2513
06/17/19,1,1.8334,1.6892,1.121,1.2593
06/16/19,1,1.8322,1.6857,1.1224,1.2644
06/15/19,1,1.8322,1.6857,1.1224,1.2644
06/14/19,1,1.8322,1.6857,1.1224,1.2644
06/13/19,1,1.8366,1.6887,1.1243,1.2692
06/12/19,1,1.8346,1.6957,1.1261,1.275
06/11/19,1,1.8267,1.684,1.1225,1.2707
06/10/19,1,1.8191,1.6812,1.1205,1.2662
06/09/19,1,1.8239,1.6984,1.1277,1.2713
06/08/19,1,1.8239,1.6984,1.1277,1.2713
06/07/19,1,1.8239,1.6984,1.1277,1.2713
06/06/19,1,1.8216,1.7046,1.1292,1.2722
06/05/19,1,1.8181,1.7003,1.1283,1.2701
06/04/19,1,1.8161,1.7029,1.1269,1.2671
06/03/19,1,1.8142,1.7037,1.1284,1.2622
06/02/19,1,1.8193,1.7042,1.1275,1.2573
06/01/19,1,1.8193,1.7042,1.1275,1.2573
05/31/19,1,1.8193,1.7042,1.1275,1.2573
05/30/19,1,1.8256,1.7044,1.1341,1.2627
05/29/19,1,1.8267,1.7076,1.1335,1.2645
05/28/19,1,1.8288,1.7054,1.1316,1.2665
05/27/19,1,1.8326,1.7071,1.1335,1.2693
05/26/19,1,1.8348,1.7044,1.1323,1.2667
05/25/19,1,1.8348,1.7044,1.1323,1.2667
05/24/19,1,1.8348,1.7044,1.1323,1.2667
05/23/19,1,1.8387,1.7026,1.1351,1.2644
05/22/19,1,1.8374,1.6937,1.1328,1.2654
05/21/19,1,1.8517,1.7083,1.1414,1.2739
05/20/19,1,1.8422,1.7119,1.1413,1.2745
05/19/19,1,1.8539,1.7209,1.1416,1.2754
05/18/19,1,1.8539,1.7209,1.1416,1.2754
05/17/19,1,1.8539,1.7209,1.1416,1.2754
05/16/19,1,1.8537,1.7195,1.1433,1.2809
05/15/19,1,1.862,1.7364,1.1518,1.2881
05/14/19,1,1.8636,1.7431,1.1531,1.2945
05/13/19,1,1.8694,1.7507,1.1581,1.3023
05/12/19,1,1.8619,1.7544,1.1594,1.302
05/11/19,1,1.8619,1.7544,1.1594,1.302
05/10/19,1,1.8619,1.7544,1.1594,1.302
05/09/19,1,1.8632,1.7526,1.1612,1.2997
05/08/19,1,1.8569,1.7509,1.1615,1.3011
05/07/19,1,1.8616,1.759,1.1676,1.306
05/06/19,1,1.8745,1.7661,1.17,1.3103
05/05/19,1,1.8585,1.7508,1.1657,1.3003
05/04/19,1,1.8585,1.7508,1.1657,1.3003
05/03/19,1,1.8585,1.7508,1.1657,1.3003
05/02/19,1,1.8585,1.7531,1.1637,1.3048
05/01/19,1,1.8448,1.7479,1.1594,1.3007
04/30/19,1,1.8448,1.7479,1.1594,1.3007
04/29/19,1,1.8329,1.7406,1.1582,1.2914
04/28/19,1,1.8328,1.7396,1.1582,1.2894
04/27/19,1,1.8328,1.7396,1.1582,1.2894
04/26/19,1,1.8328,1.7396,1.1582,1.2894
04/25/19,1,1.8402,1.7381,1.1569,1.2869
04/24/19,1,1.8397,1.7422,1.1555,1.2952
04/23/19,1,1.8293,1.7417,1.1567,1.3008
04/22/19,1,1.8179,1.7422,1.1565,1.301
04/21/19,1,1.8179,1.7422,1.1565,1.301
04/20/19,1,1.8179,1.7422,1.1565,1.301
04/19/19,1,1.8179,1.7422,1.1565,1.301
04/18/19,1,1.8179,1.7422,1.1565,1.301
04/17/19,1,1.8145,1.7403,1.1548,1.3051
04/16/19,1,1.8251,1.749,1.1575,1.3086
04/15/19,1,1.8262,1.745,1.1587,1.3108
04/14/19,1,1.8277,1.7478,1.1589,1.312
04/13/19,1,1.8277,1.7478,1.1589,1.312
04/12/19,1,1.8277,1.7478,1.1589,1.312
04/11/19,1,1.829,1.7486,1.1605,1.3072
04/10/19,1,1.8337,1.7462,1.1617,1.3102
04/09/19,1,1.8279,1.7356,1.1583,1.3062
04/08/19,1,1.836,1.7454,1.1603,1.3049
04/07/19,1,1.837,1.7489,1.1636,1.3071
04/06/19,1,1.837,1.7489,1.1636,1.3071
04/05/19,1,1.837,1.7489,1.1636,1.3071
04/04/19,1,1.8475,1.7545,1.1707,1.3134
04/03/19,1,1.8496,1.7524,1.1711,1.3167
04/02/19,1,1.8392,1.7348,1.1628,1.3023
04/01/19,1,1.8416,1.7519,1.1674,1.3117
03/31/19,1,1.8433,1.7476,1.1651,1.309
03/30/19,1,1.8433,1.7476,1.1651,1.309
03/29/19,1,1.8433,1.7476,1.1651,1.309
03/28/19,1,1.8526,1.761,1.1688,1.3112
03/27/19,1,1.8666,1.7741,1.1748,1.323
03/26/19,1,1.8554,1.7734,1.1719,1.3232
03/25/19,1,1.8603,1.7754,1.1677,1.3224
03/24/19,1,1.8539,1.7645,1.1643,1.3159
03/23/19,1,1.8539,1.7645,1.1643,1.3159
03/22/19,1,1.8539,1.7645,1.1643,1.3159
03/21/19,1,1.8448,1.7529,1.1541,1.3141
03/20/19,1,1.8543,1.753,1.159,1.3159
03/19/19,1,1.8687,1.7604,1.1689,1.3277
03/18/19,1,1.8656,1.7668,1.1674,1.3249
03/17/19,1,1.8718,1.7699,1.1708,1.3239
03/16/19,1,1.8718,1.7699,1.1708,1.3239
03/15/19,1,1.8718,1.7699,1.1708,1.3239
03/14/19,1,1.8808,1.7687,1.1733,1.3253
03/13/19,1,1.8636,1.7568,1.1644,1.3161
03/12/19,1,1.8487,1.7541,1.1608,1.3088
03/11/19,1,1.8478,1.7501,1.1596,1.3038
03/10/19,1,1.8583,1.7576,1.1641,1.3063
03/09/19,1,1.8583,1.7576,1.1641,1.3063
03/08/19,1,1.8583,1.7576,1.1641,1.3063
03/07/19,1,1.8647,1.7619,1.1644,1.3124
03/06/19,1,1.8695,1.7597,1.1632,1.315
03/05/19,1,1.8547,1.7504,1.158,1.3119
03/04/19,1,1.8642,1.7595,1.1658,1.3217
03/03/19,1,1.8612,1.7415,1.1632,1.3241
03/02/19,1,1.8612,1.7415,1.1632,1.3241
03/01/19,1,1.8612,1.7415,1.1632,1.3241
02/28/19,1,1.8626,1.7524,1.165,1.33
02/27/19,1,1.8606,1.7499,1.1695,1.3316
02/26/19,1,1.8473,1.7459,1.162,1.3202
02/25/19,1,1.8233,1.7188,1.1517,1.3078
02/24/19,1,1.8247,1.7162,1.146,1.2978
02/23/19,1,1.8247,1.7162,1.146,1.2978
02/22/19,1,1.8247,1.7162,1.146,1.2978
02/21/19,1,1.8396,1.7224,1.152,1.308
02/20/19,1,1.8223,1.7202,1.1502,1.3045
02/19/19,1,1.8215,1.716,1.147,1.2954
02/18/19,1,1.8061,1.711,1.1413,1.2929
02/17/19,1,1.8008,1.7011,1.1372,1.2804
02/16/19,1,1.8008,1.7011,1.1372,1.2804
02/15/19,1,1.8008,1.7011,1.1372,1.2804
02/14/19,1,1.802,1.6998,1.1371,1.2813
02/13/19,1,1.816,1.71,1.1422,1.2912
02/12/19,1,1.8159,1.7067,1.1402,1.288
02/11/19,1,1.8242,1.7126,1.1414,1.2908
02/10/19,1,1.8295,1.7257,1.143,1.2968
02/09/19,1,1.8295,1.7257,1.143,1.2968
02/08/19,1,1.8295,1.7257,1.143,1.2968
02/07/19,1,1.8181,1.7151,1.1396,1.2929
02/06/19,1,1.8172,1.7093,1.138,1.2967
02/05/19,1,1.7962,1.7079,1.1389,1.301
02/04/19,1,1.808,1.7121,1.1405,1.3053
02/03/19,1,1.7965,1.7153,1.1378,1.3052
02/02/19,1,1.7965,1.7153,1.1378,1.3052
02/01/19,1,1.7965,1.7153,1.1378,1.3052
01/31/19,1,1.8026,1.7252,1.1418,1.3117
01/30/19,1,1.8187,1.7301,1.1449,1.3085
01/29/19,1,1.8394,1.7458,1.1529,1.3169
01/28/19,1,1.8314,1.7396,1.1509,1.3141
01/27/19,1,1.841,1.7449,1.155,1.3105
01/26/19,1,1.841,1.7449,1.155,1.3105
01/25/19,1,1.841,1.7449,1.155,1.3105
01/24/19,1,1.8335,1.7408,1.1483,1.3023
01/23/19,1,1.827,1.7351,1.1466,1.3034
01/22/19,1,1.8094,1.7191,1.1364,1.2902
01/21/19,1,1.7994,1.7119,1.1325,1.2867
01/20/19,1,1.7986,1.7173,1.1348,1.2938
01/19/19,1,1.7986,1.7173,1.1348,1.2938
01/18/19,1,1.7986,1.7173,1.1348,1.2938
01/17/19,1,1.8009,1.7169,1.133,1.2912
01/16/19,1,1.7919,1.7046,1.1288,1.2856
01/15/19,1,1.7842,1.7022,1.1233,1.2832
01/14/19,1,1.7863,1.7057,1.1203,1.2846
01/13/19,1,1.7741,1.6938,1.1109,1.2812
01/12/19,1,1.7741,1.6938,1.1109,1.2812
01/11/19,1,1.7741,1.6938,1.1109,1.2812
01/10/19,1,1.7729,1.6866,1.1059,1.2757
01/09/19,1,1.7775,1.6874,1.1122,1.274
01/08/19,1,1.7875,1.6946,1.1143,1.2748
01/07/19,1,1.7878,1.7032,1.1146,1.2756
01/06/19,1,1.799,1.7033,1.1113,1.2672
01/05/19,1,1.799,1.7033,1.1113,1.2672
01/04/19,1,1.799,1.7033,1.1113,1.2672
01/03/19,1,1.8034,1.7043,1.1073,1.2565
01/02/19,1,1.8048,1.7243,1.1091,1.264
01/01/19,1,1.8132,1.7445,1.1179,1.28
12/31/18,1,1.8132,1.7445,1.1179,1.28
12/30/18,1,1.7962,1.7283,1.1078,1.2688
12/29/18,1,1.7962,1.7283,1.1078,1.2688
12/28/18,1,1.7962,1.7283,1.1078,1.2688
12/27/18,1,1.7942,1.7208,1.1102,1.2631
12/26/18,1,1.7977,1.7222,1.1106,1.267
12/25/18,1,1.7977,1.7222,1.1106,1.267
12/24/18,1,1.7977,1.7222,1.1106,1.267
12/23/18,1,1.7825,1.7136,1.1085,1.2652
12/22/18,1,1.7825,1.7136,1.1085,1.2652
12/21/18,1,1.7825,1.7136,1.1085,1.2652
12/20/18,1,1.7767,1.7074,1.107,1.2676
12/19/18,1,1.7581,1.6976,1.1072,1.2628
12/18/18,1,1.7622,1.6997,1.1146,1.2681
12/17/18,1,1.7578,1.6897,1.1125,1.2617
12/16/18,1,1.7535,1.6803,1.1132,1.2562
12/15/18,1,1.7535,1.6803,1.1132,1.2562
12/14/18,1,1.7535,1.6803,1.1132,1.2562
12/13/18,1,1.7506,1.691,1.113,1.2656
12/12/18,1,1.7454,1.683,1.1094,1.2588
12/11/18,1,1.7487,1.6889,1.1083,1.2611
12/10/18,1,1.7554,1.6863,1.1081,1.266
12/09/18,1,1.7698,1.7096,1.1225,1.2764
12/08/18,1,1.7698,1.7096,1.1225,1.2764
12/07/18,1,1.7698,1.7096,1.1225,1.2764
12/06/18,1,1.7705,1.7125,1.1245,1.2764
12/05/18,1,1.7516,1.6961,1.125,1.2774
12/04/18,1,1.7349,1.6878,1.1229,1.2811
12/03/18,1,1.7223,1.6748,1.1217,1.2711
12/02/18,1,1.7475,1.6971,1.1227,1.2753
12/01/18,1,1.7475,1.6971,1.1227,1.2753
11/30/18,1,1.7475,1.6971,1.1227,1.2753
11/29/18,1,1.7417,1.696,1.1219,1.2775
11/28/18,1,1.7672,1.7039,1.1332,1.2787
11/27/18,1,1.7613,1.6922,1.1268,1.2764
11/26/18,1,1.7711,1.6973,1.1307,1.2848
11/25/18,1,1.7753,1.6974,1.1302,1.283
11/24/18,1,1.7753,1.6974,1.1302,1.283
11/23/18,1,1.7753,1.6974,1.1302,1.283
11/22/18,1,1.7744,1.7014,1.1287,1.287
11/21/18,1,1.7647,1.6995,1.1222,1.2804
11/20/18,1,1.7672,1.6951,1.1248,1.2846
11/19/18,1,1.7579,1.69,1.1225,1.2827
11/18/18,1,1.7683,1.6927,1.1319,1.2842
11/17/18,1,1.7683,1.6927,1.1319,1.2842
11/16/18,1,1.7683,1.6927,1.1319,1.2842
11/15/18,1,1.7612,1.6916,1.1316,1.2793
11/14/18,1,1.7987,1.7159,1.1488,1.2977
11/13/18,1,1.7975,1.7123,1.1502,1.2952
11/12/18,1,1.7842,1.6985,1.142,1.2865
11/11/18,1,1.7992,1.7195,1.1487,1.3033
11/10/18,1,1.7992,1.7195,1.1487,1.3033
11/09/18,1,1.7992,1.7195,1.1487,1.3033
11/08/18,1,1.7976,1.7177,1.1473,1.3106
11/07/18,1,1.802,1.7184,1.1441,1.3143
11/06/18,1,1.8083,1.7175,1.1453,1.3089
11/05/18,1,1.8053,1.7007,1.1424,1.2989
11/04/18,1,1.8027,1.7021,1.138,1.2993
11/03/18,1,1.8027,1.7021,1.138,1.2993
11/02/18,1,1.8027,1.7021,1.138,1.2993
11/01/18,1,1.7984,1.6903,1.1341,1.2921
10/31/18,1,1.7972,1.6716,1.1252,1.2735
10/30/18,1,1.7976,1.676,1.1217,1.2756
10/29/18,1,1.8089,1.6801,1.1263,1.2818
10/28/18,1,1.8203,1.682,1.1276,1.2793
10/27/18,1,1.8203,1.682,1.1276,1.2793
10/26/18,1,1.8203,1.682,1.1276,1.2793
10/25/18,1,1.818,1.6822,1.1295,1.2895
10/24/18,1,1.821,1.6887,1.1334,1.2908
10/23/18,1,1.8436,1.7079,1.135,1.3028
10/22/18,1,1.8304,1.7013,1.1309,1.2999
10/21/18,1,1.8252,1.6981,1.1361,1.3031
10/20/18,1,1.8252,1.6981,1.1361,1.3031
10/19/18,1,1.8252,1.6981,1.1361,1.3031
10/18/18,1,1.835,1.7086,1.1384,1.3097
10/17/18,1,1.8409,1.7007,1.1371,1.311
10/16/18,1,1.8544,1.7136,1.1416,1.3228
10/15/18,1,1.8435,1.7133,1.1358,1.3154
10/14/18,1,1.8526,1.7177,1.141,1.3206
10/13/18,1,1.8526,1.7177,1.141,1.3206
10/12/18,1,1.8526,1.7177,1.141,1.3206
10/11/18,1,1.8647,1.7261,1.143,1.323
10/10/18,1,1.8532,1.7047,1.1435,1.3151
10/09/18,1,1.848,1.6949,1.1405,1.3042
10/08/18,1,1.8455,1.6947,1.1362,1.3042
10/07/18,1,1.8454,1.6857,1.1342,1.3051
10/06/18,1,1.8454,1.6857,1.1342,1.3051
10/05/18,1,1.8454,1.6857,1.1342,1.3051
10/04/18,1,1.8327,1.6708,1.1289,1.2985
10/03/18,1,1.8163,1.6671,1.1249,1.2991
10/02/18,1,1.806,1.6616,1.1231,1.2963
10/01/18,1,1.804,1.669,1.1226,1.3029
09/30/18,1,1.8086,1.6977,1.127,1.3046
09/29/18,1,1.8086,1.6977,1.127,1.3046
09/28/18,1,1.8086,1.6977,1.127,1.3046
09/27/18,1,1.8208,1.7197,1.1239,1.3158
09/26/18,1,1.8188,1.7079,1.1226,1.3176
09/25/18,1,1.8154,1.7067,1.1183,1.317
09/24/18,1,1.8095,1.7026,1.1178,1.316
09/23/18,1,1.8069,1.6999,1.1186,1.3153
09/22/18,1,1.8069,1.6999,1.1186,1.3153
09/21/18,1,1.8069,1.6999,1.1186,1.3153
09/20/18,1,1.8239,1.7128,1.1288,1.3285
09/19/18,1,1.8138,1.7043,1.126,1.3137
09/18/18,1,1.8259,1.7127,1.1241,1.3148
09/17/18,1,1.8293,1.7095,1.1252,1.3132
09/16/18,1,1.8223,1.7042,1.1207,1.31
09/15/18,1,1.8223,1.7042,1.1207,1.31
09/14/18,1,1.8223,1.7042,1.1207,1.31
09/13/18,1,1.8165,1.698,1.1236,1.3056
09/12/18,1,1.8273,1.7003,1.1232,1.3013
09/11/18,1,1.8312,1.71,1.1227,1.2995
09/10/18,1,1.8197,1.709,1.1193,1.2952
09/09/18,1,1.8167,1.7069,1.1201,1.301
09/08/18,1,1.8167,1.7069,1.1201,1.301
09/07/18,1,1.8167,1.7069,1.1201,1.301
09/06/18,1,1.7995,1.7076,1.1133,1.2952
09/05/18,1,1.7873,1.6897,1.1071,1.2822
09/04/18,1,1.7867,1.6916,1.1104,1.2838
09/03/18,1,1.7868,1.6832,1.1092,1.2876
09/02/18,1,1.7973,1.6929,1.1143,1.2983
09/01/18,1,1.7973,1.6929,1.1143,1.2983
08/31/18,1,1.7973,1.6929,1.1143,1.2983
08/30/18,1,1.7842,1.6842,1.1141,1.3026
08/29/18,1,1.7667,1.6677,1.105,1.2884
08/28/18,1,1.7561,1.6683,1.1028,1.2914
08/27/18,1,1.758,1.6801,1.1066,1.2873
08/26/18,1,1.7592,1.6788,1.1086,1.2847
08/25/18,1,1.7592,1.6788,1.1086,1.2847
08/24/18,1,1.7592,1.6788,1.1086,1.2847
08/23/18,1,1.7677,1.6788,1.1126,1.2883
08/22/18,1,1.7553,1.682,1.112,1.2917
08/21/18,1,1.7447,1.669,1.1143,1.2817
08/20/18,1,1.7469,1.6682,1.1176,1.2763
08/19/18,1,1.7494,1.6719,1.1164,1.2717
08/18/18,1,1.7494,1.6719,1.1164,1.2717
08/17/18,1,1.7494,1.6719,1.1164,1.2717
08/16/18,1,1.7483,1.6695,1.1173,1.2704
08/15/18,1,1.758,1.6642,1.122,1.2702
08/14/18,1,1.7577,1.6695,1.1198,1.2773
08/13/18,1,1.7542,1.6787,1.1194,1.2765
08/12/18,1,1.748,1.6729,1.1151,1.2775
08/11/18,1,1.748,1.6729,1.1151,1.2775
08/10/18,1,1.748,1.6729,1.1151,1.2775
08/09/18,1,1.7374,1.6801,1.1119,1.289
08/08/18,1,1.7369,1.6826,1.1101,1.2865
08/07/18,1,1.7432,1.6815,1.1175,1.2966
08/06/18,1,1.7506,1.6837,1.1201,1.2929
08/05/18,1,1.7618,1.694,1.123,1.3013
08/04/18,1,1.7618,1.694,1.123,1.3013
08/03/18,1,1.7618,1.694,1.123,1.3013
08/02/18,1,1.7703,1.6988,1.1218,1.3032
08/01/18,1,1.7708,1.7106,1.1231,1.3136
07/31/18,1,1.7714,1.7146,1.1208,1.3154
07/30/18,1,1.7733,1.7116,1.1227,1.3118
07/29/18,1,1.7749,1.7105,1.1258,1.3088
07/28/18,1,1.7749,1.7105,1.1258,1.3088
07/27/18,1,1.7749,1.7105,1.1258,1.3088
07/26/18,1,1.7772,1.7203,1.1254,1.3185
07/25/18,1,1.7744,1.7265,1.1254,1.3156
07/24/18,1,1.7714,1.7261,1.1214,1.3127
07/23/18,1,1.7743,1.7256,1.1215,1.3139
07/22/18,1,1.7685,1.7265,1.118,1.3047
07/21/18,1,1.7685,1.7265,1.118,1.3047
07/20/18,1,1.7685,1.7265,1.118,1.3047
07/19/18,1,1.7698,1.7191,1.1198,1.2977
07/18/18,1,1.7723,1.7268,1.1221,1.3029
07/17/18,1,1.7819,1.736,1.1271,1.3195
07/16/18,1,1.7869,1.7445,1.1329,1.3277
07/15/18,1,1.7815,1.7356,1.1301,1.3158
07/14/18,1,1.7815,1.7356,1.1301,1.3158
07/13/18,1,1.7815,1.7356,1.1301,1.3158
07/12/18,1,1.7876,1.7413,1.133,1.3208
07/11/18,1,1.7935,1.7428,1.1302,1.3263
07/10/18,1,1.7817,1.7413,1.132,1.3259
07/09/18,1,1.7833,1.7449,1.1319,1.3344
07/08/18,1,1.7844,1.7379,1.1287,1.3233
07/07/18,1,1.7844,1.7379,1.1287,1.3233
07/06/18,1,1.7844,1.7379,1.1287,1.3233
07/05/18,1,1.7915,1.7409,1.1324,1.3259
07/04/18,1,1.7891,1.7372,1.135,1.3213
07/03/18,1,1.7839,1.7367,1.1319,1.3203
07/02/18,1,1.7851,1.7306,1.128,1.3129
07/01/18,1,1.7817,1.7428,1.1286,1.3157
06/30/18,1,1.7817,1.7428,1.1286,1.3157
06/29/18,1,1.7817,1.7428,1.1286,1.3157
06/28/18,1,1.7824,1.7395,1.1297,1.3085
06/27/18,1,1.7834,1.7514,1.1341,1.3174
06/26/18,1,1.7897,1.7637,1.1343,1.324
06/25/18,1,1.7881,1.7653,1.1358,1.3289
06/24/18,1,1.7888,1.7635,1.1407,1.3287
06/23/18,1,1.7888,1.7635,1.1407,1.3287
06/22/18,1,1.7888,1.7635,1.1407,1.3287
06/21/18,1,1.7928,1.7604,1.1446,1.3206
06/20/18,1,1.7852,1.7522,1.1379,1.3175
06/19/18,1,1.7898,1.7469,1.1403,1.3153
06/18/18,1,1.7808,1.7463,1.1408,1.3249
06/17/18,1,1.7771,1.7434,1.1452,1.328
06/16/18,1,1.7771,1.7434,1.1452,1.328
06/15/18,1,1.7771,1.7434,1.1452,1.328
06/14/18,1,1.7693,1.736,1.1405,1.3378
06/13/18,1,1.7579,1.736,1.1337,1.3336
06/12/18,1,1.7585,1.7392,1.1341,1.3369
06/11/18,1,1.7579,1.7405,1.134,1.337
06/10/18,1,1.7663,1.741,1.1398,1.3397
06/09/18,1,1.7663,1.741,1.1398,1.3397
06/08/18,1,1.7663,1.741,1.1398,1.3397
06/07/18,1,1.754,1.7377,1.1348,1.3431
06/06/18,1,1.7523,1.7278,1.1405,1.3418
06/05/18,1,1.7548,1.7345,1.1443,1.336
06/04/18,1,1.7464,1.7278,1.1406,1.3387
06/03/18,1,1.7671,1.727,1.1405,1.3309
06/02/18,1,1.7671,1.727,1.1405,1.3309
06/01/18,1,1.7671,1.727,1.1405,1.3309
05/31/18,1,1.758,1.7151,1.1405,1.3343
05/30/18,1,1.761,1.7249,1.1429,1.3294
05/29/18,1,1.7633,1.728,1.1475,1.3263
05/28/18,1,1.7618,1.728,1.1433,1.3313
05/27/18,1,1.7619,1.7279,1.1423,1.3337
05/26/18,1,1.7619,1.7279,1.1423,1.3337
05/25/18,1,1.7619,1.7279,1.1423,1.3337
05/24/18,1,1.7741,1.7275,1.1432,1.3407
05/23/18,1,1.7673,1.7178,1.137,1.3312
05/22/18,1,1.7725,1.7181,1.1404,1.345
05/21/18,1,1.7822,1.7274,1.141,1.3417
05/20/18,1,1.7948,1.7262,1.1451,1.3491
05/19/18,1,1.7948,1.7262,1.1451,1.3491
05/18/18,1,1.7948,1.7262,1.1451,1.3491
05/17/18,1,1.7952,1.726,1.1448,1.3515
05/16/18,1,1.8007,1.7343,1.1439,1.348
05/15/18,1,1.804,1.7353,1.1377,1.3519
