Date,USD,AUD,CAD,EUR,GBP
10/04/19,1,1.4798,1.3309,0.9108,0.811
10/03/19,1,1.4879,1.3338,0.9132,0.8108
10/02/19,1,1.4967,1.3242,0.9153,0.8144
10/01/19,1,1.4933,1.3274,0.9176,0.8163
09/30/19,1,1.4809,1.3248,0.9184,0.8134
09/29/19,1,1.4803,1.3254,0.9145,0.8119
09/28/19,1,1.4803,1.3254,0.9145,0.8119
09/27/19,1,1.4803,1.3254,0.9145,0.8119
09/26/19,1,1.4776,1.324,0.9142,0.8092
09/25/19,1,1.4784,1.3276,0.9106,0.8074
09/24/19,1,1.4713,1.3256,0.9088,0.8012
09/23/19,1,1.4769,1.3278,0.9103,0.8042
09/22/19,1,1.4726,1.3269,0.9066,0.7999
09/21/19,1,1.4726,1.3269,0.9066,0.7999
09/20/19,1,1.4726,1.3269,0.9066,0.7999
09/19/19,1,1.472,1.327,0.9036,0.8018
09/18/19,1,1.4611,1.325,0.9047,0.8027
09/17/19,1,1.4622,1.326,0.9069,0.8055
09/16/19,1,1.4554,1.3253,0.9065,0.8024
09/15/19,1,1.4533,1.3215,0.9012,0.8029
09/14/19,1,1.4533,1.3215,0.9012,0.8029
09/13/19,1,1.4533,1.3215,0.9012,0.8029
09/12/19,1,1.4543,1.3197,0.9122,0.8111
09/11/19,1,1.4561,1.3149,0.9088,0.8101
09/10/19,1,1.4586,1.3167,0.9058,0.8089
09/09/19,1,1.4562,1.3156,0.9064,0.8092
09/08/19,1,1.4632,1.3225,0.9069,0.8129
09/07/19,1,1.4632,1.3225,0.9069,0.8129
09/06/19,1,1.4632,1.3225,0.9069,0.8129
09/05/19,1,1.4659,1.3205,0.9043,0.8101
09/04/19,1,1.4726,1.3323,0.9076,0.8192
09/03/19,1,1.4855,1.3374,0.9143,0.831
09/02/19,1,1.4896,1.3341,0.9117,0.828
09/01/19,1,1.4859,1.3282,0.9061,0.8206
08/31/19,1,1.4859,1.3282,0.9061,0.8206
08/30/19,1,1.4859,1.3282,0.9061,0.8206
08/29/19,1,1.4814,1.3276,0.9032,0.8177
08/28/19,1,1.4825,1.3312,0.9023,0.8195
08/27/19,1,1.478,1.3229,0.9006,0.8144
08/26/19,1,1.478,1.3303,0.8996,0.8169
08/25/19,1,1.4818,1.3322,0.9038,0.8175
08/24/19,1,1.4818,1.3322,0.9038,0.8175
08/23/19,1,1.4818,1.3322,0.9038,0.8175
08/22/19,1,1.4779,1.3283,0.9023,0.8224
08/21/19,1,1.4713,1.3293,0.9006,0.8244
08/20/19,1,1.4759,1.3328,0.9029,0.8272
08/19/19,1,1.4749,1.3266,0.9007,0.8248
08/18/19,1,1.4735,1.3299,0.9029,0.8219
08/17/19,1,1.4735,1.3299,0.9029,0.8219
08/16/19,1,1.4735,1.3299,0.9029,0.8219
08/15/19,1,1.4746,1.331,0.8969,0.8239
08/14/19,1,1.4819,1.3293,0.8938,0.8283
08/13/19,1,1.4783,1.3268,0.8911,0.8272
08/12/19,1,1.482,1.3228,0.8933,0.8274
08/11/19,1,1.4692,1.3213,0.893,0.8289
08/10/19,1,1.4692,1.3213,0.893,0.8289
08/09/19,1,1.4692,1.3213,0.893,0.8289
08/08/19,1,1.4726,1.3289,0.8934,0.823
08/07/19,1,1.4844,1.3319,0.8927,0.8244
08/06/19,1,1.472,1.3216,0.8939,0.8209
08/05/19,1,1.4774,1.3213,0.8943,0.8217
08/04/19,1,1.4735,1.3234,0.9004,0.8239
08/03/19,1,1.4735,1.3234,0.9004,0.8239
08/02/19,1,1.4735,1.3234,0.9004,0.8239
08/01/19,1,1.4619,1.323,0.906,0.8259
07/31/19,1,1.4505,1.3149,0.8968,0.8217
07/30/19,1,1.4514,1.3171,0.8965,0.8217
07/29/19,1,1.4489,1.3171,0.8994,0.8134
07/28/19,1,1.4439,1.318,0.8978,0.8047
07/27/19,1,1.4439,1.318,0.8978,0.8047
07/26/19,1,1.4439,1.318,0.8978,0.8047
07/25/19,1,1.4344,1.3127,0.8997,0.8004
07/24/19,1,1.4327,1.313,0.8977,0.8002
07/23/19,1,1.4229,1.3149,0.895,0.804
07/22/19,1,1.4188,1.3076,0.8917,0.8022
07/21/19,1,1.4175,1.3055,0.8908,0.7985
07/20/19,1,1.4175,1.3055,0.8908,0.7985
07/19/19,1,1.4175,1.3055,0.8908,0.7985
07/18/19,1,1.4215,1.3062,0.8916,0.8011
07/17/19,1,1.4275,1.3066,0.8917,0.8055
07/16/19,1,1.4216,1.3047,0.891,0.8042
07/15/19,1,1.4219,1.303,0.8874,0.7975
07/14/19,1,1.4309,1.3034,0.8887,0.7979
07/13/19,1,1.4309,1.3034,0.8887,0.7979
07/12/19,1,1.4309,1.3034,0.8887,0.7979
07/11/19,1,1.4315,1.3057,0.8861,0.7957
07/10/19,1,1.4447,1.3113,0.8913,0.8015
07/09/19,1,1.4426,1.3124,0.8925,0.803
07/08/19,1,1.4318,1.3056,0.8917,0.7992
07/07/19,1,1.426,1.3066,0.8881,0.7967
07/06/19,1,1.426,1.3066,0.8881,0.7967
07/05/19,1,1.426,1.3066,0.8881,0.7967
07/04/19,1,1.4242,1.3066,0.8859,0.7949
07/03/19,1,1.425,1.31,0.8855,0.7947
07/02/19,1,1.4295,1.3113,0.8849,0.7915
07/01/19,1,1.4297,1.3099,0.8811,0.7905
06/30/19,1,1.4274,1.3087,0.8787,0.7878
06/29/19,1,1.4274,1.3087,0.8787,0.7878
06/28/19,1,1.4274,1.3087,0.8787,0.7878
06/27/19,1,1.4293,1.3129,0.8795,0.7865
06/26/19,1,1.4326,1.3155,0.8801,0.7886
06/25/19,1,1.4349,1.3173,0.8781,0.7858
06/24/19,1,1.438,1.3191,0.8777,0.7843
06/23/19,1,1.448,1.3192,0.8837,0.7903
06/22/19,1,1.448,1.3192,0.8837,0.7903
06/21/19,1,1.448,1.3192,0.8837,0.7903
06/20/19,1,1.4436,1.3165,0.8844,0.7885
06/19/19,1,1.4547,1.3376,0.8923,0.7943
06/18/19,1,1.4614,1.3423,0.8939,0.7992
06/17/19,1,1.4558,1.3414,0.8902,0.7941
06/16/19,1,1.4491,1.3332,0.8877,0.7909
06/15/19,1,1.4491,1.3332,0.8877,0.7909
06/14/19,1,1.4491,1.3332,0.8877,0.7909
06/13/19,1,1.4471,1.3306,0.8858,0.7879
06/12/19,1,1.4388,1.3299,0.8832,0.7843
06/11/19,1,1.4375,1.3253,0.8834,0.787
06/10/19,1,1.4366,1.3277,0.8849,0.7897
06/09/19,1,1.4347,1.336,0.8871,0.7866
06/08/19,1,1.4347,1.336,0.8871,0.7866
06/07/19,1,1.4347,1.336,0.8871,0.7866
06/06/19,1,1.4319,1.34,0.8876,0.7861
06/05/19,1,1.4315,1.3387,0.8883,0.7873
06/04/19,1,1.4333,1.3439,0.8894,0.7892
06/03/19,1,1.4374,1.3498,0.8941,0.7923
06/02/19,1,1.447,1.3555,0.8968,0.7954
06/01/19,1,1.447,1.3555,0.8968,0.7954
05/31/19,1,1.447,1.3555,0.8968,0.7954
05/30/19,1,1.4458,1.3498,0.8981,0.792
05/29/19,1,1.4446,1.3504,0.8964,0.7908
05/28/19,1,1.4441,1.3466,0.8935,0.7896
05/27/19,1,1.4438,1.345,0.893,0.7879
05/26/19,1,1.4486,1.3456,0.8939,0.7895
05/25/19,1,1.4486,1.3456,0.8939,0.7895
05/24/19,1,1.4486,1.3456,0.8939,0.7895
05/23/19,1,1.4543,1.3466,0.8977,0.7909
05/22/19,1,1.4521,1.3385,0.8952,0.7903
05/21/19,1,1.4535,1.3409,0.896,0.785
05/20/19,1,1.4454,1.3432,0.8955,0.7846
05/19/19,1,1.4535,1.3493,0.8951,0.7841
05/18/19,1,1.4535,1.3493,0.8951,0.7841
05/17/19,1,1.4535,1.3493,0.8951,0.7841
05/16/19,1,1.4472,1.3424,0.8926,0.7807
05/15/19,1,1.4456,1.348,0.8942,0.7764
05/14/19,1,1.4397,1.3466,0.8908,0.7725
05/13/19,1,1.4355,1.3443,0.8893,0.7679
05/12/19,1,1.43,1.3475,0.8905,0.768
05/11/19,1,1.43,1.3475,0.8905,0.768
05/10/19,1,1.43,1.3475,0.8905,0.768
05/09/19,1,1.4336,1.3484,0.8934,0.7694
05/08/19,1,1.4272,1.3457,0.8927,0.7686
05/07/19,1,1.4255,1.3469,0.8941,0.7657
05/06/19,1,1.4306,1.3479,0.8929,0.7632
05/05/19,1,1.4292,1.3464,0.8965,0.769
05/04/19,1,1.4292,1.3464,0.8965,0.769
05/03/19,1,1.4292,1.3464,0.8965,0.769
05/02/19,1,1.4244,1.3436,0.8919,0.7664
05/01/19,1,1.4183,1.3438,0.8914,0.7688
04/30/19,1,1.4183,1.3438,0.8914,0.7688
04/29/19,1,1.4193,1.3478,0.8969,0.7743
04/28/19,1,1.4214,1.3491,0.8982,0.7755
04/27/19,1,1.4214,1.3491,0.8982,0.7755
04/26/19,1,1.4214,1.3491,0.8982,0.7755
04/25/19,1,1.43,1.3506,0.899,0.7771
04/24/19,1,1.4205,1.3452,0.8921,0.7721
04/23/19,1,1.4063,1.339,0.8893,0.7688
04/22/19,1,1.3972,1.3391,0.8889,0.7686
04/21/19,1,1.3972,1.3391,0.8889,0.7686
04/20/19,1,1.3972,1.3391,0.8889,0.7686
04/19/19,1,1.3972,1.3391,0.8889,0.7686
04/18/19,1,1.3972,1.3391,0.8889,0.7686
04/17/19,1,1.3903,1.3335,0.8849,0.7662
04/16/19,1,1.3947,1.3366,0.8846,0.7642
04/15/19,1,1.3932,1.3312,0.8839,0.7629
04/14/19,1,1.3931,1.3322,0.8833,0.7622
04/13/19,1,1.3931,1.3322,0.8833,0.7622
04/12/19,1,1.3931,1.3322,0.8833,0.7622
04/11/19,1,1.3991,1.3376,0.8878,0.765
04/10/19,1,1.3995,1.3327,0.8866,0.7632
04/09/19,1,1.3994,1.3287,0.8868,0.7656
04/08/19,1,1.407,1.3375,0.8892,0.7663
04/07/19,1,1.4054,1.338,0.8902,0.765
04/06/19,1,1.4054,1.338,0.8902,0.765
04/05/19,1,1.4054,1.338,0.8902,0.765
04/04/19,1,1.4066,1.3359,0.8913,0.7614
04/03/19,1,1.4048,1.331,0.8894,0.7595
04/02/19,1,1.4122,1.3321,0.8929,0.7679
04/01/19,1,1.404,1.3355,0.89,0.7624
03/31/19,1,1.4082,1.3351,0.8901,0.764
03/30/19,1,1.4082,1.3351,0.8901,0.764
03/29/19,1,1.4082,1.3351,0.8901,0.764
03/28/19,1,1.4129,1.343,0.8914,0.7627
03/27/19,1,1.4109,1.341,0.888,0.7559
03/26/19,1,1.4022,1.3402,0.8857,0.7557
03/25/19,1,1.4067,1.3425,0.883,0.7562
03/24/19,1,1.4089,1.3409,0.8848,0.76
03/23/19,1,1.4089,1.3409,0.8848,0.76
03/22/19,1,1.4089,1.3409,0.8848,0.76
03/21/19,1,1.4038,1.3339,0.8782,0.761
03/20/19,1,1.4091,1.3321,0.8807,0.7599
03/19/19,1,1.4075,1.3259,0.8804,0.7532
03/18/19,1,1.4081,1.3335,0.8811,0.7548
03/17/19,1,1.4139,1.3369,0.8843,0.7554
03/16/19,1,1.4139,1.3369,0.8843,0.7554
03/15/19,1,1.4139,1.3369,0.8843,0.7554
03/14/19,1,1.4192,1.3346,0.8853,0.7546
03/13/19,1,1.416,1.3348,0.8847,0.7598
03/12/19,1,1.4125,1.3402,0.8869,0.764
03/11/19,1,1.4172,1.3423,0.8894,0.767
03/10/19,1,1.4226,1.3455,0.8911,0.7655
03/09/19,1,1.4226,1.3455,0.8911,0.7655
03/08/19,1,1.4226,1.3455,0.8911,0.7655
03/07/19,1,1.4208,1.3425,0.8872,0.762
03/06/19,1,1.4217,1.3382,0.8846,0.7605
03/05/19,1,1.4138,1.3343,0.8827,0.7623
03/04/19,1,1.4104,1.3312,0.8821,0.7566
03/03/19,1,1.4056,1.3152,0.8785,0.7552
03/02/19,1,1.4056,1.3152,0.8785,0.7552
03/01/19,1,1.4056,1.3152,0.8785,0.7552
02/28/19,1,1.4005,1.3176,0.876,0.7519
02/27/19,1,1.3972,1.3141,0.8783,0.7509
02/26/19,1,1.3993,1.3224,0.8802,0.7575
02/25/19,1,1.3942,1.3143,0.8807,0.7647
02/24/19,1,1.406,1.3224,0.883,0.7705
02/23/19,1,1.406,1.3224,0.883,0.7705
02/22/19,1,1.406,1.3224,0.883,0.7705
02/21/19,1,1.4065,1.3168,0.8807,0.7645
02/20/19,1,1.3969,1.3186,0.8817,0.7666
02/19/19,1,1.4061,1.3247,0.8854,0.772
02/18/19,1,1.397,1.3234,0.8828,0.7735
02/17/19,1,1.4064,1.3285,0.8881,0.781
02/16/19,1,1.4064,1.3285,0.8881,0.781
02/15/19,1,1.4064,1.3285,0.8881,0.781
02/14/19,1,1.4065,1.3267,0.8875,0.7805
02/13/19,1,1.4065,1.3244,0.8846,0.7745
02/12/19,1,1.4099,1.3252,0.8853,0.7764
02/11/19,1,1.4133,1.3268,0.8843,0.7747
02/10/19,1,1.4107,1.3307,0.8814,0.7711
02/09/19,1,1.4107,1.3307,0.8814,0.7711
02/08/19,1,1.4107,1.3307,0.8814,0.7711
02/07/19,1,1.4063,1.3266,0.8814,0.7735
02/06/19,1,1.4014,1.3182,0.8777,0.7712
02/05/19,1,1.3806,1.3128,0.8754,0.7687
02/04/19,1,1.3851,1.3116,0.8737,0.7661
02/03/19,1,1.3764,1.3142,0.8718,0.7662
02/02/19,1,1.3764,1.3142,0.8718,0.7662
02/01/19,1,1.3764,1.3142,0.8718,0.7662
01/31/19,1,1.3742,1.3152,0.8705,0.7623
01/30/19,1,1.3899,1.3222,0.875,0.7642
01/29/19,1,1.3968,1.3257,0.8755,0.7594
01/28/19,1,1.3937,1.3238,0.8758,0.761
01/27/19,1,1.4048,1.3315,0.8814,0.7631
01/26/19,1,1.4048,1.3315,0.8814,0.7631
01/25/19,1,1.4048,1.3315,0.8814,0.7631
01/24/19,1,1.4079,1.3367,0.8818,0.7679
01/23/19,1,1.4018,1.3312,0.8797,0.7672
01/22/19,1,1.4024,1.3324,0.8807,0.7751
01/21/19,1,1.3984,1.3305,0.8801,0.7772
01/20/19,1,1.3901,1.3273,0.877,0.7729
01/19/19,1,1.3901,1.3273,0.877,0.7729
01/18/19,1,1.3901,1.3273,0.877,0.7729
01/17/19,1,1.3948,1.3297,0.8775,0.7745
01/16/19,1,1.3938,1.3259,0.878,0.7779
01/15/19,1,1.3904,1.3265,0.8754,0.7793
01/14/19,1,1.3905,1.3278,0.8721,0.7784
01/13/19,1,1.3847,1.322,0.8671,0.7805
01/12/19,1,1.3847,1.322,0.8671,0.7805
01/11/19,1,1.3847,1.322,0.8671,0.7805
01/10/19,1,1.3898,1.3221,0.8669,0.7839
01/09/19,1,1.3952,1.3245,0.873,0.7849
01/08/19,1,1.4023,1.3294,0.8741,0.7845
01/07/19,1,1.4015,1.3352,0.8737,0.7839
01/06/19,1,1.4197,1.3442,0.877,0.7892
01/05/19,1,1.4197,1.3442,0.877,0.7892
01/04/19,1,1.4197,1.3442,0.877,0.7892
01/03/19,1,1.4352,1.3564,0.8812,0.7958
01/02/19,1,1.4278,1.3641,0.8774,0.7911
01/01/19,1,1.4166,1.3629,0.8734,0.7812
12/31/18,1,1.4166,1.3629,0.8734,0.7812
12/30/18,1,1.4157,1.3621,0.8731,0.7881
12/29/18,1,1.4157,1.3621,0.8731,0.7881
12/28/18,1,1.4157,1.3621,0.8731,0.7881
12/27/18,1,1.4205,1.3624,0.879,0.7917
12/26/18,1,1.4188,1.3592,0.8766,0.7893
12/25/18,1,1.4188,1.3592,0.8766,0.7893
12/24/18,1,1.4188,1.3592,0.8766,0.7893
12/23/18,1,1.4089,1.3544,0.8761,0.7904
12/22/18,1,1.4089,1.3544,0.8761,0.7904
12/21/18,1,1.4089,1.3544,0.8761,0.7904
12/20/18,1,1.4016,1.347,0.8733,0.7889
12/19/18,1,1.3923,1.3443,0.8768,0.7919
12/18/18,1,1.3896,1.3403,0.879,0.7886
12/17/18,1,1.3933,1.3393,0.8818,0.7926
12/16/18,1,1.3959,1.3376,0.8861,0.7961
12/15/18,1,1.3959,1.3376,0.8861,0.7961
12/14/18,1,1.3959,1.3376,0.8861,0.7961
12/13/18,1,1.3833,1.3361,0.8794,0.7902
12/12/18,1,1.3866,1.337,0.8814,0.7944
12/11/18,1,1.3866,1.3392,0.8788,0.7929
12/10/18,1,1.3866,1.332,0.8753,0.7899
12/09/18,1,1.3865,1.3394,0.8794,0.7834
12/08/18,1,1.3865,1.3394,0.8794,0.7834
12/07/18,1,1.3865,1.3394,0.8794,0.7834
12/06/18,1,1.3871,1.3416,0.881,0.7835
12/05/18,1,1.3712,1.3278,0.8807,0.7829
12/04/18,1,1.3543,1.3175,0.8765,0.7806
12/03/18,1,1.3549,1.3176,0.8825,0.7867
12/02/18,1,1.3703,1.3308,0.8804,0.7841
12/01/18,1,1.3703,1.3308,0.8804,0.7841
11/30/18,1,1.3703,1.3308,0.8804,0.7841
11/29/18,1,1.3634,1.3276,0.8782,0.7828
11/28/18,1,1.382,1.3325,0.8862,0.782
11/27/18,1,1.3799,1.3257,0.8828,0.7834
11/26/18,1,1.3785,1.321,0.88,0.7783
11/25/18,1,1.3837,1.323,0.8809,0.7794
11/24/18,1,1.3837,1.323,0.8809,0.7794
11/23/18,1,1.3837,1.323,0.8809,0.7794
11/22/18,1,1.3787,1.3219,0.877,0.777
11/21/18,1,1.3783,1.3274,0.8765,0.781
11/20/18,1,1.3757,1.3196,0.8756,0.7785
11/19/18,1,1.3704,1.3175,0.8751,0.7796
11/18/18,1,1.377,1.3181,0.8814,0.7787
11/17/18,1,1.377,1.3181,0.8814,0.7787
11/16/18,1,1.377,1.3181,0.8814,0.7787
11/15/18,1,1.3767,1.3223,0.8846,0.7817
11/14/18,1,1.3861,1.3223,0.8853,0.7706
11/13/18,1,1.3878,1.3221,0.888,0.7721
11/12/18,1,1.3869,1.3203,0.8877,0.7773
11/11/18,1,1.3805,1.3193,0.8814,0.7673
11/10/18,1,1.3805,1.3193,0.8814,0.7673
11/09/18,1,1.3805,1.3193,0.8814,0.7673
11/08/18,1,1.3715,1.3106,0.8754,0.763
11/07/18,1,1.3711,1.3075,0.8705,0.7609
11/06/18,1,1.3816,1.3122,0.875,0.764
11/05/18,1,1.3899,1.3093,0.8795,0.7699
11/04/18,1,1.3874,1.31,0.8759,0.7696
11/03/18,1,1.3874,1.31,0.8759,0.7696
11/02/18,1,1.3874,1.31,0.8759,0.7696
11/01/18,1,1.3918,1.3082,0.8777,0.7739
10/31/18,1,1.4112,1.3126,0.8835,0.7852
10/30/18,1,1.4092,1.3138,0.8794,0.7839
10/29/18,1,1.4112,1.3107,0.8787,0.7801
10/28/18,1,1.4228,1.3148,0.8814,0.7817
10/27/18,1,1.4228,1.3148,0.8814,0.7817
10/26/18,1,1.4228,1.3148,0.8814,0.7817
10/25/18,1,1.4099,1.3046,0.876,0.7755
10/24/18,1,1.4107,1.3083,0.878,0.7747
10/23/18,1,1.4151,1.3109,0.8712,0.7676
10/22/18,1,1.4081,1.3089,0.87,0.7693
10/21/18,1,1.4006,1.3031,0.8718,0.7674
10/20/18,1,1.4006,1.3031,0.8718,0.7674
10/19/18,1,1.4006,1.3031,0.8718,0.7674
10/18/18,1,1.401,1.3046,0.8692,0.7635
10/17/18,1,1.4042,1.2972,0.8673,0.7627
10/16/18,1,1.4018,1.2954,0.863,0.756
10/15/18,1,1.4015,1.3026,0.8635,0.7603
10/14/18,1,1.4028,1.3007,0.864,0.7572
10/13/18,1,1.4028,1.3007,0.864,0.7572
10/12/18,1,1.4028,1.3007,0.864,0.7572
10/11/18,1,1.4094,1.3047,0.8639,0.7559
10/10/18,1,1.4092,1.2963,0.8696,0.7604
10/09/18,1,1.417,1.2996,0.8745,0.7668
10/08/18,1,1.4151,1.2994,0.8712,0.7668
10/07/18,1,1.414,1.2917,0.8691,0.7663
10/06/18,1,1.414,1.2917,0.8691,0.7663
10/05/18,1,1.414,1.2917,0.8691,0.7663
10/04/18,1,1.4114,1.2867,0.8694,0.7701
10/03/18,1,1.3982,1.2833,0.866,0.7698
10/02/18,1,1.3931,1.2817,0.8663,0.7714
10/01/18,1,1.3846,1.281,0.8616,0.7675
09/30/18,1,1.3863,1.3013,0.8639,0.7665
09/29/18,1,1.3863,1.3013,0.8639,0.7665
09/28/18,1,1.3863,1.3013,0.8639,0.7665
09/27/18,1,1.3838,1.307,0.8542,0.76
09/26/18,1,1.3804,1.2962,0.852,0.759
09/25/18,1,1.3784,1.2959,0.8491,0.7593
09/24/18,1,1.3749,1.2937,0.8494,0.7599
09/23/18,1,1.3738,1.2924,0.8504,0.7603
09/22/18,1,1.3738,1.2924,0.8504,0.7603
09/21/18,1,1.3738,1.2924,0.8504,0.7603
09/20/18,1,1.3729,1.2893,0.8497,0.7527
09/19/18,1,1.3807,1.2973,0.8571,0.7612
09/18/18,1,1.3887,1.3026,0.8549,0.7606
09/17/18,1,1.393,1.3018,0.8568,0.7615
09/16/18,1,1.3911,1.3009,0.8555,0.7634
09/15/18,1,1.3911,1.3009,0.8555,0.7634
09/14/18,1,1.3911,1.3009,0.8555,0.7634
09/13/18,1,1.3913,1.3005,0.8606,0.7659
09/12/18,1,1.4042,1.3066,0.8632,0.7685
09/11/18,1,1.4092,1.316,0.864,0.7696
09/10/18,1,1.405,1.3195,0.8642,0.7721
09/09/18,1,1.3964,1.3119,0.861,0.7686
09/08/18,1,1.3964,1.3119,0.861,0.7686
09/07/18,1,1.3964,1.3119,0.861,0.7686
09/06/18,1,1.3894,1.3184,0.8595,0.7721
09/05/18,1,1.3939,1.3178,0.8634,0.7799
09/04/18,1,1.3917,1.3176,0.8649,0.7789
09/03/18,1,1.3876,1.3072,0.8614,0.7766
09/02/18,1,1.3843,1.3039,0.8583,0.7702
09/01/18,1,1.3843,1.3039,0.8583,0.7702
08/31/18,1,1.3843,1.3039,0.8583,0.7702
08/30/18,1,1.3697,1.2929,0.8553,0.7677
08/29/18,1,1.3713,1.2944,0.8576,0.7762
08/28/18,1,1.3599,1.2919,0.854,0.7744
08/27/18,1,1.3656,1.3051,0.8596,0.7768
08/26/18,1,1.3693,1.3068,0.863,0.7784
08/25/18,1,1.3693,1.3068,0.863,0.7784
08/24/18,1,1.3693,1.3068,0.863,0.7784
08/23/18,1,1.3721,1.3031,0.8636,0.7762
08/22/18,1,1.3589,1.3022,0.8609,0.7742
08/21/18,1,1.3612,1.3022,0.8694,0.7802
08/20/18,1,1.3687,1.3071,0.8757,0.7835
08/19/18,1,1.3756,1.3147,0.8779,0.7864
08/18/18,1,1.3756,1.3147,0.8779,0.7864
08/17/18,1,1.3756,1.3147,0.8779,0.7864
08/16/18,1,1.3762,1.3142,0.8795,0.7871
08/15/18,1,1.3841,1.3102,0.8833,0.7873
08/14/18,1,1.3761,1.3071,0.8767,0.7829
08/13/18,1,1.3742,1.3151,0.877,0.7834
08/12/18,1,1.3683,1.3095,0.8729,0.7828
08/11/18,1,1.3683,1.3095,0.8729,0.7828
08/10/18,1,1.3683,1.3095,0.8729,0.7828
08/09/18,1,1.3479,1.3035,0.8626,0.7758
08/08/18,1,1.3502,1.308,0.8629,0.7773
08/07/18,1,1.3445,1.2969,0.8619,0.7713
08/06/18,1,1.354,1.3023,0.8663,0.7735
08/05/18,1,1.3539,1.3018,0.863,0.7685
08/04/18,1,1.3539,1.3018,0.863,0.7685
08/03/18,1,1.3539,1.3018,0.863,0.7685
08/02/18,1,1.3584,1.3036,0.8608,0.7674
08/01/18,1,1.3481,1.3022,0.855,0.7613
07/31/18,1,1.3466,1.3035,0.8521,0.7602
07/30/18,1,1.3518,1.3048,0.8559,0.7623
07/29/18,1,1.3561,1.3069,0.8602,0.7641
07/28/18,1,1.3561,1.3069,0.8602,0.7641
07/27/18,1,1.3561,1.3069,0.8602,0.7641
07/26/18,1,1.3479,1.3048,0.8535,0.7584
07/25/18,1,1.3487,1.3123,0.8554,0.7601
07/24/18,1,1.3495,1.315,0.8543,0.7618
07/23/18,1,1.3504,1.3133,0.8535,0.7611
07/22/18,1,1.3554,1.3233,0.8569,0.7665
07/21/18,1,1.3554,1.3233,0.8569,0.7665
07/20/18,1,1.3554,1.3233,0.8569,0.7665
07/19/18,1,1.3638,1.3247,0.863,0.7706
07/18/18,1,1.3603,1.3254,0.8613,0.7675
07/17/18,1,1.3505,1.3157,0.8542,0.7579
07/16/18,1,1.3458,1.3139,0.8532,0.7532
07/15/18,1,1.3539,1.3191,0.8589,0.76
07/14/18,1,1.3539,1.3191,0.8589,0.76
07/13/18,1,1.3539,1.3191,0.8589,0.76
07/12/18,1,1.3534,1.3183,0.8578,0.7571
07/11/18,1,1.3523,1.3141,0.8522,0.754
07/10/18,1,1.3437,1.3132,0.8538,0.7542
07/09/18,1,1.3364,1.3076,0.8482,0.7494
07/08/18,1,1.3484,1.3133,0.853,0.7557
07/07/18,1,1.3484,1.3133,0.853,0.7557
07/06/18,1,1.3484,1.3133,0.853,0.7557
07/05/18,1,1.3512,1.313,0.854,0.7542
07/04/18,1,1.354,1.3147,0.859,0.7568
07/03/18,1,1.3511,1.3154,0.8573,0.7574
07/02/18,1,1.3597,1.3182,0.8592,0.7617
07/01/18,1,1.3542,1.3246,0.8578,0.76
06/30/18,1,1.3542,1.3246,0.8578,0.76
06/29/18,1,1.3542,1.3246,0.8578,0.76
06/28/18,1,1.3622,1.3294,0.8633,0.7642
06/27/18,1,1.3537,1.3295,0.8609,0.7591
06/26/18,1,1.3518,1.3322,0.8568,0.7553
06/25/18,1,1.3455,1.3284,0.8547,0.7525
06/24/18,1,1.3462,1.3272,0.8585,0.7526
06/23/18,1,1.3462,1.3272,0.8585,0.7526
06/22/18,1,1.3462,1.3272,0.8585,0.7526
06/21/18,1,1.3576,1.3331,0.8667,0.7572
06/20/18,1,1.355,1.3299,0.8637,0.759
06/19/18,1,1.3608,1.3282,0.867,0.7603
06/18/18,1,1.3442,1.3181,0.8611,0.7548
06/17/18,1,1.3382,1.3128,0.8624,0.753
06/16/18,1,1.3382,1.3128,0.8624,0.753
06/15/18,1,1.3382,1.3128,0.8624,0.753
06/14/18,1,1.3226,1.2977,0.8525,0.7475
06/13/18,1,1.3181,1.3017,0.8501,0.7498
06/12/18,1,1.3154,1.3009,0.8483,0.748
06/11/18,1,1.3148,1.3018,0.8482,0.7479
06/10/18,1,1.3184,1.2995,0.8508,0.7464
06/09/18,1,1.3184,1.2995,0.8508,0.7464
06/08/18,1,1.3184,1.2995,0.8508,0.7464
06/07/18,1,1.3059,1.2938,0.8449,0.7445
06/06/18,1,1.306,1.2877,0.85,0.7453
06/05/18,1,1.3135,1.2983,0.8565,0.7485
06/04/18,1,1.3045,1.2906,0.852,0.747
06/03/18,1,1.3278,1.2976,0.857,0.7514
06/02/18,1,1.3278,1.2976,0.857,0.7514
06/01/18,1,1.3278,1.2976,0.857,0.7514
05/31/18,1,1.3175,1.2854,0.8548,0.7495
05/30/18,1,1.3247,1.2975,0.8597,0.7522
05/29/18,1,1.3295,1.3028,0.8652,0.754
05/28/18,1,1.3234,1.298,0.8588,0.7512
05/27/18,1,1.3211,1.2956,0.8565,0.7498
05/26/18,1,1.3211,1.2956,0.8565,0.7498
05/25/18,1,1.3211,1.2956,0.8565,0.7498
05/24/18,1,1.3232,1.2885,0.8527,0.7459
05/23/18,1,1.3276,1.2905,0.8541,0.7512
05/22/18,1,1.3179,1.2774,0.8479,0.7435
05/21/18,1,1.3283,1.2874,0.8504,0.7453
05/20/18,1,1.3304,1.2795,0.8488,0.7412
05/19/18,1,1.3304,1.2795,0.8488,0.7412
05/18/18,1,1.3304,1.2795,0.8488,0.7412
05/17/18,1,1.3283,1.2772,0.8471,0.7399
