Date,EUR,AUD,CAD,GBP,USD
10/04/19,1,1.6247,1.4612,0.8905,1.0979
10/03/19,1,1.6294,1.4606,0.8879,1.0951
10/02/19,1,1.6351,1.4467,0.8897,1.0925
10/01/19,1,1.6274,1.4466,0.8896,1.0898
09/30/19,1,1.6126,1.4426,0.8857,1.0889
09/29/19,1,1.6187,1.4493,0.8878,1.0935
09/28/19,1,1.6187,1.4493,0.8878,1.0935
09/27/19,1,1.6187,1.4493,0.8878,1.0935
09/26/19,1,1.6162,1.4482,0.8851,1.0938
09/25/19,1,1.6236,1.458,0.8867,1.0982
09/24/19,1,1.6189,1.4586,0.8815,1.1003
09/23/19,1,1.6224,1.4586,0.8834,1.0985
09/22/19,1,1.6243,1.4636,0.8823,1.103
09/21/19,1,1.6243,1.4636,0.8823,1.103
09/20/19,1,1.6243,1.4636,0.8823,1.103
09/19/19,1,1.6291,1.4686,0.8874,1.1067
09/18/19,1,1.6149,1.4645,0.8872,1.1053
09/17/19,1,1.6122,1.462,0.8881,1.1026
09/16/19,1,1.6054,1.4619,0.8851,1.1031
09/15/19,1,1.6126,1.4663,0.8909,1.1096
09/14/19,1,1.6126,1.4663,0.8909,1.1096
09/13/19,1,1.6126,1.4663,0.8909,1.1096
09/12/19,1,1.5943,1.4468,0.8892,1.0963
09/11/19,1,1.6021,1.4468,0.8913,1.1003
09/10/19,1,1.6103,1.4536,0.893,1.104
09/09/19,1,1.6066,1.4515,0.8928,1.1033
09/08/19,1,1.6135,1.4583,0.8964,1.1027
09/07/19,1,1.6135,1.4583,0.8964,1.1027
09/06/19,1,1.6135,1.4583,0.8964,1.1027
09/05/19,1,1.621,1.4602,0.8958,1.1058
09/04/19,1,1.6225,1.4679,0.9026,1.1018
09/03/19,1,1.6247,1.4627,0.9089,1.0937
09/02/19,1,1.6338,1.4632,0.9082,1.0968
09/01/19,1,1.6398,1.4658,0.9057,1.1036
08/31/19,1,1.6398,1.4658,0.9057,1.1036
08/30/19,1,1.6398,1.4658,0.9057,1.1036
08/29/19,1,1.6402,1.4699,0.9053,1.1072
08/28/19,1,1.6431,1.4754,0.9082,1.1083
08/27/19,1,1.6412,1.4689,0.9044,1.1104
08/26/19,1,1.643,1.4788,0.9081,1.1116
08/25/19,1,1.6396,1.4741,0.9045,1.1065
08/24/19,1,1.6396,1.4741,0.9045,1.1065
08/23/19,1,1.6396,1.4741,0.9045,1.1065
08/22/19,1,1.638,1.4722,0.9115,1.1083
08/21/19,1,1.6337,1.4761,0.9155,1.1104
08/20/19,1,1.6347,1.4762,0.9162,1.1076
08/19/19,1,1.6376,1.4729,0.9158,1.1103
08/18/19,1,1.632,1.473,0.9103,1.1076
08/17/19,1,1.632,1.473,0.9103,1.1076
08/16/19,1,1.632,1.473,0.9103,1.1076
08/15/19,1,1.6442,1.4841,0.9186,1.115
08/14/19,1,1.6579,1.4872,0.9267,1.1188
08/13/19,1,1.6589,1.4889,0.9283,1.1222
08/12/19,1,1.6589,1.4807,0.9262,1.1194
08/11/19,1,1.6452,1.4796,0.9282,1.1198
08/10/19,1,1.6452,1.4796,0.9282,1.1198
08/09/19,1,1.6452,1.4796,0.9282,1.1198
08/08/19,1,1.6483,1.4874,0.9212,1.1193
08/07/19,1,1.6628,1.492,0.9235,1.1202
08/06/19,1,1.6467,1.4785,0.9183,1.1187
08/05/19,1,1.652,1.4775,0.9188,1.1182
08/04/19,1,1.6365,1.4698,0.9151,1.1106
08/03/19,1,1.6365,1.4698,0.9151,1.1106
08/02/19,1,1.6365,1.4698,0.9151,1.1106
08/01/19,1,1.6135,1.4602,0.9115,1.1037
07/31/19,1,1.6175,1.4662,0.9162,1.1151
07/30/19,1,1.6189,1.4691,0.9165,1.1154
07/29/19,1,1.611,1.4645,0.9044,1.1119
07/28/19,1,1.6082,1.468,0.8963,1.1138
07/27/19,1,1.6082,1.468,0.8963,1.1138
07/26/19,1,1.6082,1.468,0.8963,1.1138
07/25/19,1,1.5943,1.4591,0.8896,1.1115
07/24/19,1,1.596,1.4627,0.8914,1.114
07/23/19,1,1.5898,1.4691,0.8983,1.1173
07/22/19,1,1.5912,1.4665,0.8997,1.1215
07/21/19,1,1.5913,1.4655,0.8964,1.1226
07/20/19,1,1.5913,1.4655,0.8964,1.1226
07/19/19,1,1.5913,1.4655,0.8964,1.1226
07/18/19,1,1.5944,1.465,0.8985,1.1216
07/17/19,1,1.6009,1.4654,0.9034,1.1215
07/16/19,1,1.5955,1.4643,0.9026,1.1223
07/15/19,1,1.6023,1.4684,0.8987,1.1269
07/14/19,1,1.6102,1.4667,0.8979,1.1253
07/13/19,1,1.6102,1.4667,0.8979,1.1253
07/12/19,1,1.6102,1.4667,0.8979,1.1253
07/11/19,1,1.6154,1.4735,0.8979,1.1285
07/10/19,1,1.621,1.4713,0.8993,1.122
07/09/19,1,1.6164,1.4706,0.8998,1.1205
07/08/19,1,1.6058,1.4642,0.8963,1.1215
07/07/19,1,1.6057,1.4712,0.897,1.126
07/06/19,1,1.6057,1.4712,0.897,1.126
07/05/19,1,1.6057,1.4712,0.897,1.126
07/04/19,1,1.6076,1.4749,0.8973,1.1288
07/03/19,1,1.6093,1.4794,0.8975,1.1293
07/02/19,1,1.6155,1.4819,0.8944,1.1301
07/01/19,1,1.6226,1.4866,0.8972,1.1349
06/30/19,1,1.6244,1.4893,0.8966,1.138
06/29/19,1,1.6244,1.4893,0.8966,1.138
06/28/19,1,1.6244,1.4893,0.8966,1.138
06/27/19,1,1.6251,1.4928,0.8943,1.137
06/26/19,1,1.6277,1.4947,0.896,1.1362
06/25/19,1,1.6341,1.5001,0.8949,1.1388
06/24/19,1,1.6385,1.503,0.8937,1.1394
06/23/19,1,1.6386,1.4928,0.8943,1.1316
06/22/19,1,1.6386,1.4928,0.8943,1.1316
06/21/19,1,1.6386,1.4928,0.8943,1.1316
06/20/19,1,1.6323,1.4886,0.8916,1.1307
06/19/19,1,1.6303,1.499,0.8902,1.1207
06/18/19,1,1.6349,1.5016,0.894,1.1187
06/17/19,1,1.6355,1.5069,0.8921,1.1234
06/16/19,1,1.6324,1.5018,0.8909,1.1265
06/15/19,1,1.6324,1.5018,0.8909,1.1265
06/14/19,1,1.6324,1.5018,0.8909,1.1265
06/13/19,1,1.6336,1.5021,0.8895,1.1289
06/12/19,1,1.6292,1.5059,0.8881,1.1323
06/11/19,1,1.6273,1.5002,0.8909,1.132
06/10/19,1,1.6235,1.5004,0.8925,1.1301
06/09/19,1,1.6173,1.5061,0.8868,1.1273
06/08/19,1,1.6173,1.5061,0.8868,1.1273
06/07/19,1,1.6173,1.5061,0.8868,1.1273
06/06/19,1,1.6132,1.5096,0.8856,1.1266
06/05/19,1,1.6114,1.507,0.8863,1.1257
06/04/19,1,1.6116,1.5111,0.8874,1.1244
06/03/19,1,1.6077,1.5098,0.8862,1.1185
06/02/19,1,1.6136,1.5115,0.8869,1.1151
06/01/19,1,1.6136,1.5115,0.8869,1.1151
05/31/19,1,1.6136,1.5115,0.8869,1.1151
05/30/19,1,1.6098,1.5029,0.8818,1.1134
05/29/19,1,1.6116,1.5065,0.8823,1.1156
05/28/19,1,1.6162,1.5071,0.8837,1.1192
05/27/19,1,1.6168,1.5061,0.8823,1.1198
05/26/19,1,1.6205,1.5053,0.8832,1.1187
05/25/19,1,1.6205,1.5053,0.8832,1.1187
05/24/19,1,1.6205,1.5053,0.8832,1.1187
05/23/19,1,1.6199,1.5,0.881,1.1139
05/22/19,1,1.6221,1.4952,0.8828,1.1171
05/21/19,1,1.6223,1.4966,0.8761,1.1161
05/20/19,1,1.6141,1.5,0.8762,1.1167
05/19/19,1,1.6239,1.5074,0.876,1.1172
05/18/19,1,1.6239,1.5074,0.876,1.1172
05/17/19,1,1.6239,1.5074,0.876,1.1172
05/16/19,1,1.6213,1.5039,0.8746,1.1203
05/15/19,1,1.6166,1.5075,0.8682,1.1183
05/14/19,1,1.6162,1.5117,0.8672,1.1226
05/13/19,1,1.6142,1.5117,0.8635,1.1245
05/12/19,1,1.6059,1.5132,0.8625,1.123
05/11/19,1,1.6059,1.5132,0.8625,1.123
05/10/19,1,1.6059,1.5132,0.8625,1.123
05/09/19,1,1.6046,1.5093,0.8612,1.1193
05/08/19,1,1.5987,1.5074,0.861,1.1202
05/07/19,1,1.5944,1.5065,0.8565,1.1185
05/06/19,1,1.6021,1.5095,0.8547,1.1199
05/05/19,1,1.5943,1.5019,0.8579,1.1155
05/04/19,1,1.5943,1.5019,0.8579,1.1155
05/03/19,1,1.5943,1.5019,0.8579,1.1155
05/02/19,1,1.597,1.5064,0.8593,1.1212
05/01/19,1,1.5911,1.5075,0.8625,1.1218
04/30/19,1,1.5911,1.5075,0.8625,1.1218
04/29/19,1,1.5825,1.5028,0.8634,1.115
04/28/19,1,1.5824,1.502,0.8634,1.1133
04/27/19,1,1.5824,1.502,0.8634,1.1133
04/26/19,1,1.5824,1.502,0.8634,1.1133
04/25/19,1,1.5906,1.5023,0.8644,1.1123
04/24/19,1,1.5922,1.5078,0.8655,1.1209
04/23/19,1,1.5814,1.5057,0.8645,1.1245
04/22/19,1,1.5719,1.5065,0.8647,1.125
04/21/19,1,1.5719,1.5065,0.8647,1.125
04/20/19,1,1.5719,1.5065,0.8647,1.125
04/19/19,1,1.5719,1.5065,0.8647,1.125
04/18/19,1,1.5719,1.5065,0.8647,1.125
04/17/19,1,1.5712,1.507,0.8659,1.1301
04/16/19,1,1.5767,1.511,0.8639,1.1305
04/15/19,1,1.5761,1.506,0.8631,1.1313
04/14/19,1,1.5771,1.5082,0.8629,1.1321
04/13/19,1,1.5771,1.5082,0.8629,1.1321
04/12/19,1,1.5771,1.5082,0.8629,1.1321
04/11/19,1,1.576,1.5067,0.8617,1.1264
04/10/19,1,1.5785,1.5032,0.8608,1.1279
04/09/19,1,1.5781,1.4984,0.8634,1.1277
04/08/19,1,1.5823,1.5042,0.8618,1.1246
04/07/19,1,1.5787,1.503,0.8594,1.1233
04/06/19,1,1.5787,1.503,0.8594,1.1233
04/05/19,1,1.5787,1.503,0.8594,1.1233
04/04/19,1,1.5781,1.4987,0.8542,1.1219
04/03/19,1,1.5794,1.4964,0.8539,1.1243
04/02/19,1,1.5817,1.4919,0.86,1.12
04/01/19,1,1.5775,1.5006,0.8566,1.1236
03/31/19,1,1.5821,1.5,0.8583,1.1235
03/30/19,1,1.5821,1.5,0.8583,1.1235
03/29/19,1,1.5821,1.5,0.8583,1.1235
03/28/19,1,1.585,1.5066,0.8556,1.1218
03/27/19,1,1.5888,1.5101,0.8512,1.1261
03/26/19,1,1.5832,1.5132,0.8533,1.1291
03/25/19,1,1.5931,1.5204,0.8564,1.1325
03/24/19,1,1.5923,1.5155,0.8589,1.1302
03/23/19,1,1.5923,1.5155,0.8589,1.1302
03/22/19,1,1.5923,1.5155,0.8589,1.1302
03/21/19,1,1.5985,1.5189,0.8665,1.1387
03/20/19,1,1.5999,1.5125,0.8628,1.1354
03/19/19,1,1.5986,1.506,0.8555,1.1358
03/18/19,1,1.5981,1.5134,0.8566,1.1349
03/17/19,1,1.5988,1.5118,0.8542,1.1308
03/16/19,1,1.5988,1.5118,0.8542,1.1308
03/15/19,1,1.5988,1.5118,0.8542,1.1308
03/14/19,1,1.603,1.5074,0.8523,1.1295
03/13/19,1,1.6005,1.5087,0.8588,1.1303
03/12/19,1,1.5926,1.5111,0.8615,1.1275
03/11/19,1,1.5935,1.5093,0.8624,1.1244
03/10/19,1,1.5964,1.5099,0.8591,1.1222
03/09/19,1,1.5964,1.5099,0.8591,1.1222
03/08/19,1,1.5964,1.5099,0.8591,1.1222
03/07/19,1,1.6014,1.5131,0.8588,1.1271
03/06/19,1,1.6072,1.5128,0.8597,1.1305
03/05/19,1,1.6017,1.5116,0.8636,1.1329
03/04/19,1,1.599,1.5092,0.8578,1.1337
03/03/19,1,1.6,1.4971,0.8597,1.1383
03/02/19,1,1.6,1.4971,0.8597,1.1383
03/01/19,1,1.6,1.4971,0.8597,1.1383
02/28/19,1,1.5988,1.5042,0.8584,1.1416
02/27/19,1,1.5909,1.4962,0.855,1.1386
02/26/19,1,1.5897,1.5024,0.8606,1.1361
02/25/19,1,1.5831,1.4924,0.8683,1.1355
02/24/19,1,1.5923,1.4976,0.8726,1.1325
02/23/19,1,1.5923,1.4976,0.8726,1.1325
02/22/19,1,1.5923,1.4976,0.8726,1.1325
02/21/19,1,1.5969,1.4951,0.8681,1.1354
02/20/19,1,1.5844,1.4956,0.8695,1.1342
02/19/19,1,1.5881,1.4961,0.8719,1.1294
02/18/19,1,1.5825,1.4992,0.8762,1.1328
02/17/19,1,1.5836,1.4959,0.8794,1.126
02/16/19,1,1.5836,1.4959,0.8794,1.126
02/15/19,1,1.5836,1.4959,0.8794,1.126
02/14/19,1,1.5848,1.4949,0.8795,1.1268
02/13/19,1,1.59,1.4972,0.8755,1.1305
02/12/19,1,1.5926,1.4969,0.8771,1.1296
02/11/19,1,1.5983,1.5005,0.8762,1.1309
02/10/19,1,1.6006,1.5098,0.8749,1.1346
02/09/19,1,1.6006,1.5098,0.8749,1.1346
02/08/19,1,1.6006,1.5098,0.8749,1.1346
02/07/19,1,1.5954,1.505,0.8775,1.1345
02/06/19,1,1.5968,1.502,0.8787,1.1394
02/05/19,1,1.5771,1.4996,0.878,1.1423
02/04/19,1,1.5852,1.5011,0.8768,1.1445
02/03/19,1,1.5789,1.5075,0.8789,1.1471
02/02/19,1,1.5789,1.5075,0.8789,1.1471
02/01/19,1,1.5789,1.5075,0.8789,1.1471
01/31/19,1,1.5787,1.5109,0.8758,1.1488
01/30/19,1,1.5885,1.5111,0.8734,1.1429
01/29/19,1,1.5954,1.5142,0.8674,1.1422
01/28/19,1,1.5913,1.5115,0.8689,1.1418
01/27/19,1,1.5939,1.5107,0.8658,1.1346
01/26/19,1,1.5939,1.5107,0.8658,1.1346
01/25/19,1,1.5939,1.5107,0.8658,1.1346
01/24/19,1,1.5967,1.516,0.8709,1.1341
01/23/19,1,1.5934,1.5132,0.8721,1.1367
01/22/19,1,1.5923,1.5128,0.88,1.1354
01/21/19,1,1.5889,1.5117,0.883,1.1362
01/20/19,1,1.585,1.5134,0.8813,1.1402
01/19/19,1,1.585,1.5134,0.8813,1.1402
01/18/19,1,1.585,1.5134,0.8813,1.1402
01/17/19,1,1.5895,1.5153,0.8826,1.1396
01/16/19,1,1.5874,1.5101,0.8859,1.1389
01/15/19,1,1.5884,1.5154,0.8903,1.1424
01/14/19,1,1.5945,1.5226,0.8926,1.1467
01/13/19,1,1.597,1.5247,0.9002,1.1533
01/12/19,1,1.597,1.5247,0.9002,1.1533
01/11/19,1,1.597,1.5247,0.9002,1.1533
01/10/19,1,1.6031,1.5251,0.9042,1.1535
01/09/19,1,1.5982,1.5172,0.8991,1.1455
01/08/19,1,1.6042,1.5208,0.8974,1.144
01/07/19,1,1.604,1.5281,0.8972,1.1445
01/06/19,1,1.6189,1.5328,0.8999,1.1403
01/05/19,1,1.6189,1.5328,0.8999,1.1403
01/04/19,1,1.6189,1.5328,0.8999,1.1403
01/03/19,1,1.6287,1.5392,0.9031,1.1348
01/02/19,1,1.6273,1.5547,0.9017,1.1397
01/01/19,1,1.622,1.5605,0.8945,1.145
12/31/18,1,1.622,1.5605,0.8945,1.145
12/30/18,1,1.6215,1.5602,0.9027,1.1454
12/29/18,1,1.6215,1.5602,0.9027,1.1454
12/28/18,1,1.6215,1.5602,0.9027,1.1454
12/27/18,1,1.6161,1.55,0.9007,1.1377
12/26/18,1,1.6186,1.5506,0.9004,1.1408
12/25/18,1,1.6186,1.5506,0.9004,1.1408
12/24/18,1,1.6186,1.5506,0.9004,1.1408
12/23/18,1,1.6081,1.5459,0.9022,1.1414
12/22/18,1,1.6081,1.5459,0.9022,1.1414
12/21/18,1,1.6081,1.5459,0.9022,1.1414
12/20/18,1,1.605,1.5424,0.9034,1.1451
12/19/18,1,1.5879,1.5332,0.9032,1.1405
12/18/18,1,1.581,1.5249,0.8972,1.1377
12/17/18,1,1.5801,1.5189,0.8989,1.1341
12/16/18,1,1.5753,1.5095,0.8984,1.1285
12/15/18,1,1.5753,1.5095,0.8984,1.1285
12/14/18,1,1.5753,1.5095,0.8984,1.1285
12/13/18,1,1.5729,1.5193,0.8985,1.1371
12/12/18,1,1.5732,1.517,0.9014,1.1346
12/11/18,1,1.5778,1.5239,0.9023,1.1379
12/10/18,1,1.5842,1.5218,0.9025,1.1425
12/09/18,1,1.5766,1.523,0.8909,1.1371
12/08/18,1,1.5766,1.523,0.8909,1.1371
12/07/18,1,1.5766,1.523,0.8909,1.1371
12/06/18,1,1.5745,1.5229,0.8893,1.1351
12/05/18,1,1.5569,1.5076,0.8889,1.1354
12/04/18,1,1.5451,1.5031,0.8906,1.1409
12/03/18,1,1.5354,1.4931,0.8915,1.1332
12/02/18,1,1.5565,1.5116,0.8907,1.1359
12/01/18,1,1.5565,1.5116,0.8907,1.1359
11/30/18,1,1.5565,1.5116,0.8907,1.1359
11/29/18,1,1.5525,1.5117,0.8914,1.1387
11/28/18,1,1.5595,1.5036,0.8825,1.1284
11/27/18,1,1.5631,1.5018,0.8875,1.1328
11/26/18,1,1.5664,1.5011,0.8844,1.1363
11/25/18,1,1.5708,1.5019,0.8848,1.1352
11/24/18,1,1.5708,1.5019,0.8848,1.1352
11/23/18,1,1.5708,1.5019,0.8848,1.1352
11/22/18,1,1.5721,1.5074,0.886,1.1403
11/21/18,1,1.5725,1.5144,0.8911,1.1409
11/20/18,1,1.5712,1.5071,0.8891,1.1421
11/19/18,1,1.566,1.5055,0.8908,1.1427
11/18/18,1,1.5623,1.4955,0.8835,1.1346
11/17/18,1,1.5623,1.4955,0.8835,1.1346
11/16/18,1,1.5623,1.4955,0.8835,1.1346
11/15/18,1,1.5564,1.4949,0.8837,1.1305
11/14/18,1,1.5657,1.4937,0.8705,1.1296
11/13/18,1,1.5628,1.4888,0.8695,1.1261
11/12/18,1,1.5623,1.4873,0.8756,1.1265
11/11/18,1,1.5663,1.4969,0.8705,1.1346
11/10/18,1,1.5663,1.4969,0.8705,1.1346
11/09/18,1,1.5663,1.4969,0.8705,1.1346
11/08/18,1,1.5668,1.4972,0.8716,1.1424
11/07/18,1,1.575,1.5019,0.874,1.1487
11/06/18,1,1.5789,1.4996,0.8731,1.1428
11/05/18,1,1.5803,1.4887,0.8754,1.137
11/04/18,1,1.584,1.4956,0.8787,1.1417
11/03/18,1,1.584,1.4956,0.8787,1.1417
11/02/18,1,1.584,1.4956,0.8787,1.1417
11/01/18,1,1.5857,1.4904,0.8817,1.1393
10/31/18,1,1.5972,1.4856,0.8887,1.1318
10/30/18,1,1.6025,1.4941,0.8915,1.1372
10/29/18,1,1.6061,1.4917,0.8879,1.1381
10/28/18,1,1.6142,1.4916,0.8868,1.1345
10/27/18,1,1.6142,1.4916,0.8868,1.1345
10/26/18,1,1.6142,1.4916,0.8868,1.1345
10/25/18,1,1.6095,1.4893,0.8853,1.1416
10/24/18,1,1.6067,1.49,0.8823,1.1389
10/23/18,1,1.6243,1.5047,0.881,1.1478
10/22/18,1,1.6185,1.5044,0.8843,1.1494
10/21/18,1,1.6065,1.4947,0.8802,1.147
10/20/18,1,1.6065,1.4947,0.8802,1.147
10/19/18,1,1.6065,1.4947,0.8802,1.147
10/18/18,1,1.6119,1.5009,0.8784,1.1505
10/17/18,1,1.619,1.4957,0.8795,1.153
10/16/18,1,1.6243,1.501,0.8759,1.1587
10/15/18,1,1.6231,1.5085,0.8805,1.1581
10/14/18,1,1.6236,1.5054,0.8764,1.1574
10/13/18,1,1.6236,1.5054,0.8764,1.1574
10/12/18,1,1.6236,1.5054,0.8764,1.1574
10/11/18,1,1.6314,1.5102,0.8749,1.1575
10/10/18,1,1.6206,1.4907,0.8745,1.15
10/09/18,1,1.6203,1.4861,0.8768,1.1435
10/08/18,1,1.6242,1.4915,0.8801,1.1478
10/07/18,1,1.627,1.4862,0.8817,1.1506
10/06/18,1,1.627,1.4862,0.8817,1.1506
10/05/18,1,1.627,1.4862,0.8817,1.1506
10/04/18,1,1.6234,1.48,0.8858,1.1502
10/03/18,1,1.6146,1.482,0.889,1.1548
10/02/18,1,1.6081,1.4795,0.8904,1.1543
10/01/18,1,1.607,1.4867,0.8908,1.1606
09/30/18,1,1.6048,1.5064,0.8873,1.1576
09/29/18,1,1.6048,1.5064,0.8873,1.1576
09/28/18,1,1.6048,1.5064,0.8873,1.1576
09/27/18,1,1.62,1.5301,0.8897,1.1707
09/26/18,1,1.6202,1.5214,0.8908,1.1737
09/25/18,1,1.6234,1.5262,0.8943,1.1777
09/24/18,1,1.6187,1.5231,0.8946,1.1773
09/23/18,1,1.6154,1.5197,0.894,1.1759
09/22/18,1,1.6154,1.5197,0.894,1.1759
09/21/18,1,1.6154,1.5197,0.894,1.1759
09/20/18,1,1.6158,1.5174,0.8859,1.1769
09/19/18,1,1.6109,1.5136,0.8881,1.1667
09/18/18,1,1.6244,1.5237,0.8896,1.1697
09/17/18,1,1.6258,1.5193,0.8888,1.1671
09/16/18,1,1.626,1.5206,0.8923,1.1689
09/15/18,1,1.626,1.5206,0.8923,1.1689
09/14/18,1,1.626,1.5206,0.8923,1.1689
09/13/18,1,1.6167,1.5112,0.89,1.162
09/12/18,1,1.6268,1.5137,0.8903,1.1585
09/11/18,1,1.631,1.5231,0.8907,1.1574
09/10/18,1,1.6257,1.5268,0.8934,1.1571
09/09/18,1,1.6219,1.5238,0.8928,1.1615
09/08/18,1,1.6219,1.5238,0.8928,1.1615
09/07/18,1,1.6219,1.5238,0.8928,1.1615
09/06/18,1,1.6164,1.5338,0.8982,1.1634
09/05/18,1,1.6144,1.5263,0.9033,1.1582
09/04/18,1,1.6091,1.5234,0.9006,1.1562
09/03/18,1,1.6109,1.5175,0.9016,1.1609
09/02/18,1,1.6129,1.5192,0.8974,1.1651
09/01/18,1,1.6129,1.5192,0.8974,1.1651
08/31/18,1,1.6129,1.5192,0.8974,1.1651
08/30/18,1,1.6015,1.5117,0.8976,1.1692
08/29/18,1,1.5989,1.5093,0.905,1.166
08/28/18,1,1.5924,1.5128,0.9068,1.171
08/27/18,1,1.5886,1.5182,0.9037,1.1633
08/26/18,1,1.5868,1.5143,0.902,1.1588
08/25/18,1,1.5868,1.5143,0.902,1.1588
08/24/18,1,1.5868,1.5143,0.902,1.1588
08/23/18,1,1.5888,1.5089,0.8988,1.1579
08/22/18,1,1.5785,1.5126,0.8993,1.1616
08/21/18,1,1.5657,1.4978,0.8974,1.1502
08/20/18,1,1.5631,1.4927,0.8948,1.142
08/19/18,1,1.567,1.4976,0.8958,1.1391
08/18/18,1,1.567,1.4976,0.8958,1.1391
08/17/18,1,1.567,1.4976,0.8958,1.1391
08/16/18,1,1.5647,1.4942,0.895,1.137
08/15/18,1,1.5669,1.4833,0.8913,1.1321
08/14/18,1,1.5696,1.4909,0.893,1.1406
08/13/18,1,1.567,1.4996,0.8933,1.1403
08/12/18,1,1.5675,1.5002,0.8968,1.1456
08/11/18,1,1.5675,1.5002,0.8968,1.1456
08/10/18,1,1.5675,1.5002,0.8968,1.1456
08/09/18,1,1.5626,1.5111,0.8994,1.1593
08/08/18,1,1.5647,1.5158,0.9009,1.1589
08/07/18,1,1.5599,1.5047,0.8948,1.1602
08/06/18,1,1.5629,1.5032,0.8928,1.1543
08/05/18,1,1.5689,1.5085,0.8905,1.1588
08/04/18,1,1.5689,1.5085,0.8905,1.1588
08/03/18,1,1.5689,1.5085,0.8905,1.1588
08/02/18,1,1.5781,1.5144,0.8915,1.1617
08/01/18,1,1.5767,1.5231,0.8904,1.1696
07/31/18,1,1.5804,1.5298,0.8922,1.1736
07/30/18,1,1.5795,1.5245,0.8907,1.1684
07/29/18,1,1.5765,1.5193,0.8882,1.1625
07/28/18,1,1.5765,1.5193,0.8882,1.1625
07/27/18,1,1.5765,1.5193,0.8882,1.1625
07/26/18,1,1.5792,1.5287,0.8886,1.1716
07/25/18,1,1.5766,1.5341,0.8886,1.169
07/24/18,1,1.5797,1.5393,0.8918,1.1706
07/23/18,1,1.5821,1.5387,0.8917,1.1716
07/22/18,1,1.5818,1.5443,0.8945,1.167
07/21/18,1,1.5818,1.5443,0.8945,1.167
07/20/18,1,1.5818,1.5443,0.8945,1.167
07/19/18,1,1.5804,1.5351,0.893,1.1588
07/18/18,1,1.5794,1.5389,0.8912,1.1611
07/17/18,1,1.581,1.5403,0.8873,1.1707
07/16/18,1,1.5773,1.5399,0.8827,1.172
07/15/18,1,1.5764,1.5358,0.8849,1.1643
07/14/18,1,1.5764,1.5358,0.8849,1.1643
07/13/18,1,1.5764,1.5358,0.8849,1.1643
07/12/18,1,1.5778,1.5369,0.8826,1.1658
07/11/18,1,1.5869,1.5421,0.8848,1.1735
07/10/18,1,1.5739,1.5382,0.8834,1.1713
07/09/18,1,1.5755,1.5415,0.8835,1.1789
07/08/18,1,1.5809,1.5397,0.886,1.1724
07/07/18,1,1.5809,1.5397,0.886,1.1724
07/06/18,1,1.5809,1.5397,0.886,1.1724
07/05/18,1,1.5821,1.5374,0.8831,1.1709
07/04/18,1,1.5763,1.5306,0.8811,1.1642
07/03/18,1,1.5761,1.5344,0.8835,1.1665
07/02/18,1,1.5825,1.5342,0.8865,1.1639
07/01/18,1,1.5787,1.5442,0.8861,1.1658
06/30/18,1,1.5787,1.5442,0.8861,1.1658
06/29/18,1,1.5787,1.5442,0.8861,1.1658
06/28/18,1,1.5778,1.5398,0.8852,1.1583
06/27/18,1,1.5725,1.5443,0.8817,1.1616
06/26/18,1,1.5778,1.5549,0.8816,1.1672
06/25/18,1,1.5742,1.5542,0.8804,1.17
06/24/18,1,1.5681,1.5459,0.8766,1.1648
06/23/18,1,1.5681,1.5459,0.8766,1.1648
06/22/18,1,1.5681,1.5459,0.8766,1.1648
06/21/18,1,1.5664,1.5381,0.8737,1.1538
06/20/18,1,1.5688,1.5398,0.8788,1.1578
06/19/18,1,1.5695,1.5319,0.8769,1.1534
06/18/18,1,1.561,1.5307,0.8766,1.1613
06/17/18,1,1.5518,1.5223,0.8732,1.1596
06/16/18,1,1.5518,1.5223,0.8732,1.1596
06/15/18,1,1.5518,1.5223,0.8732,1.1596
06/14/18,1,1.5514,1.5222,0.8768,1.173
06/13/18,1,1.5506,1.5313,0.8821,1.1764
06/12/18,1,1.5506,1.5335,0.8818,1.1788
06/11/18,1,1.5501,1.5348,0.8818,1.179
06/10/18,1,1.5496,1.5274,0.8773,1.1754
06/09/18,1,1.5496,1.5274,0.8773,1.1754
06/08/18,1,1.5496,1.5274,0.8773,1.1754
06/07/18,1,1.5457,1.5313,0.8812,1.1836
06/06/18,1,1.5365,1.515,0.8768,1.1765
06/05/18,1,1.5335,1.5158,0.8739,1.1675
06/04/18,1,1.5311,1.5148,0.8767,1.1737
06/03/18,1,1.5494,1.5142,0.8768,1.1669
06/02/18,1,1.5494,1.5142,0.8768,1.1669
06/01/18,1,1.5494,1.5142,0.8768,1.1669
05/31/18,1,1.5414,1.5038,0.8768,1.1699
05/30/18,1,1.5409,1.5093,0.875,1.1632
05/29/18,1,1.5366,1.5058,0.8714,1.1558
05/28/18,1,1.541,1.5114,0.8747,1.1644
05/27/18,1,1.5424,1.5126,0.8754,1.1675
05/26/18,1,1.5424,1.5126,0.8754,1.1675
05/25/18,1,1.5424,1.5126,0.8754,1.1675
05/24/18,1,1.5519,1.5111,0.8748,1.1728
05/23/18,1,1.5544,1.5109,0.8795,1.1708
05/22/18,1,1.5543,1.5066,0.8769,1.1794
05/21/18,1,1.5619,1.5139,0.8764,1.1759
05/20/18,1,1.5673,1.5074,0.8733,1.1781
05/19/18,1,1.5673,1.5074,0.8733,1.1781
05/18/18,1,1.5673,1.5074,0.8733,1.1781
