Date,CAD,AUD,EUR,GBP,USD
10/03/19,1,1.1156,0.6847,0.6079,0.7498
10/02/19,1,1.1302,0.6912,0.615,0.7552
10/01/19,1,1.125,0.6913,0.6149,0.7534
09/30/19,1,1.1178,0.6932,0.614,0.7548
09/29/19,1,1.1169,0.69,0.6126,0.7545
09/28/19,1,1.1169,0.69,0.6126,0.7545
09/27/19,1,1.1169,0.69,0.6126,0.7545
09/26/19,1,1.116,0.6905,0.6111,0.7553
09/25/19,1,1.1136,0.6859,0.6081,0.7532
09/24/19,1,1.1099,0.6856,0.6044,0.7544
09/23/19,1,1.1123,0.6856,0.6057,0.7531
09/22/19,1,1.1098,0.6832,0.6028,0.7536
09/21/19,1,1.1098,0.6832,0.6028,0.7536
09/20/19,1,1.1098,0.6832,0.6028,0.7536
09/19/19,1,1.1093,0.6809,0.6042,0.7536
09/18/19,1,1.1027,0.6828,0.6058,0.7547
09/17/19,1,1.1027,0.684,0.6075,0.7542
09/16/19,1,1.0982,0.684,0.6054,0.7546
09/15/19,1,1.0998,0.682,0.6076,0.7567
09/14/19,1,1.0998,0.682,0.6076,0.7567
09/13/19,1,1.0998,0.682,0.6076,0.7567
09/12/19,1,1.1019,0.6912,0.6146,0.7577
09/11/19,1,1.1073,0.6912,0.6161,0.7605
09/10/19,1,1.1078,0.6879,0.6143,0.7595
09/09/19,1,1.1069,0.6889,0.6151,0.7601
09/08/19,1,1.1064,0.6857,0.6147,0.7562
09/07/19,1,1.1064,0.6857,0.6147,0.7562
09/06/19,1,1.1064,0.6857,0.6147,0.7562
09/05/19,1,1.1101,0.6848,0.6135,0.7573
09/04/19,1,1.1053,0.6812,0.6149,0.7506
09/03/19,1,1.1108,0.6837,0.6214,0.7477
09/02/19,1,1.1166,0.6834,0.6207,0.7496
09/01/19,1,1.1187,0.6822,0.6179,0.7529
08/31/19,1,1.1187,0.6822,0.6179,0.7529
08/30/19,1,1.1187,0.6822,0.6179,0.7529
08/29/19,1,1.1159,0.6803,0.6159,0.7532
08/28/19,1,1.1137,0.6778,0.6156,0.7512
08/27/19,1,1.1173,0.6808,0.6157,0.7559
08/26/19,1,1.111,0.6762,0.6141,0.7517
08/25/19,1,1.1123,0.6784,0.6136,0.7506
08/24/19,1,1.1123,0.6784,0.6136,0.7506
08/23/19,1,1.1123,0.6784,0.6136,0.7506
08/22/19,1,1.1126,0.6793,0.6191,0.7528
08/21/19,1,1.1068,0.6775,0.6202,0.7523
08/20/19,1,1.1074,0.6774,0.6207,0.7503
08/19/19,1,1.1118,0.6789,0.6218,0.7538
08/18/19,1,1.1079,0.6789,0.618,0.7519
08/17/19,1,1.1079,0.6789,0.618,0.7519
08/16/19,1,1.1079,0.6789,0.618,0.7519
08/15/19,1,1.1079,0.6738,0.619,0.7513
08/14/19,1,1.1148,0.6724,0.6231,0.7523
08/13/19,1,1.1142,0.6716,0.6235,0.7537
08/12/19,1,1.1203,0.6754,0.6255,0.756
08/11/19,1,1.1119,0.6759,0.6273,0.7568
08/10/19,1,1.1119,0.6759,0.6273,0.7568
08/09/19,1,1.1119,0.6759,0.6273,0.7568
08/08/19,1,1.1082,0.6723,0.6193,0.7525
08/07/19,1,1.1145,0.6702,0.619,0.7508
08/06/19,1,1.1138,0.6764,0.6211,0.7566
08/05/19,1,1.1181,0.6768,0.6219,0.7568
08/04/19,1,1.1134,0.6804,0.6226,0.7556
08/03/19,1,1.1134,0.6804,0.6226,0.7556
08/02/19,1,1.1134,0.6804,0.6226,0.7556
08/01/19,1,1.105,0.6848,0.6242,0.7559
07/31/19,1,1.1032,0.682,0.6249,0.7605
07/30/19,1,1.102,0.6807,0.6239,0.7592
07/29/19,1,1.1,0.6828,0.6176,0.7592
07/28/19,1,1.0955,0.6812,0.6106,0.7587
07/27/19,1,1.0955,0.6812,0.6106,0.7587
07/26/19,1,1.0955,0.6812,0.6106,0.7587
07/25/19,1,1.0927,0.6854,0.6097,0.7618
07/24/19,1,1.0911,0.6837,0.6094,0.7616
07/23/19,1,1.0822,0.6807,0.6115,0.7605
07/22/19,1,1.085,0.6819,0.6135,0.7647
07/21/19,1,1.0858,0.6824,0.6116,0.766
07/20/19,1,1.0858,0.6824,0.6116,0.766
07/19/19,1,1.0858,0.6824,0.6116,0.766
07/18/19,1,1.0883,0.6826,0.6133,0.7656
07/17/19,1,1.0925,0.6824,0.6165,0.7653
07/16/19,1,1.0896,0.6829,0.6164,0.7664
07/15/19,1,1.0912,0.681,0.612,0.7674
07/14/19,1,1.0978,0.6818,0.6122,0.7672
07/13/19,1,1.0978,0.6818,0.6122,0.7672
07/12/19,1,1.0978,0.6818,0.6122,0.7672
07/11/19,1,1.0963,0.6787,0.6094,0.7659
07/10/19,1,1.1017,0.6797,0.6112,0.7626
07/09/19,1,1.0991,0.68,0.6118,0.7619
07/08/19,1,1.0967,0.683,0.6121,0.7659
07/07/19,1,1.0914,0.6797,0.6097,0.7654
07/06/19,1,1.0914,0.6797,0.6097,0.7654
07/05/19,1,1.0914,0.6797,0.6097,0.7654
07/04/19,1,1.09,0.678,0.6084,0.7653
07/03/19,1,1.0878,0.6759,0.6067,0.7634
07/02/19,1,1.0902,0.6748,0.6036,0.7626
07/01/19,1,1.0915,0.6727,0.6035,0.7634
06/30/19,1,1.0907,0.6715,0.602,0.7641
06/29/19,1,1.0907,0.6715,0.602,0.7641
06/28/19,1,1.0907,0.6715,0.602,0.7641
06/27/19,1,1.0886,0.6699,0.5991,0.7617
06/26/19,1,1.089,0.669,0.5995,0.7602
06/25/19,1,1.0893,0.6666,0.5965,0.7591
06/24/19,1,1.0902,0.6653,0.5946,0.7581
06/23/19,1,1.0977,0.6699,0.599,0.758
06/22/19,1,1.0977,0.6699,0.599,0.758
06/21/19,1,1.0977,0.6699,0.599,0.758
06/20/19,1,1.0965,0.6718,0.5989,0.7596
06/19/19,1,1.0876,0.6671,0.5939,0.7476
06/18/19,1,1.0888,0.666,0.5954,0.745
06/17/19,1,1.0853,0.6636,0.592,0.7455
06/16/19,1,1.087,0.6659,0.5932,0.7501
06/15/19,1,1.087,0.6659,0.5932,0.7501
06/14/19,1,1.087,0.6659,0.5932,0.7501
06/13/19,1,1.0875,0.6657,0.5922,0.7515
06/12/19,1,1.0819,0.6641,0.5897,0.7519
06/11/19,1,1.0847,0.6666,0.5938,0.7546
06/10/19,1,1.082,0.6665,0.5948,0.7532
06/09/19,1,1.0738,0.664,0.5888,0.7485
06/08/19,1,1.0738,0.664,0.5888,0.7485
06/07/19,1,1.0738,0.664,0.5888,0.7485
06/06/19,1,1.0686,0.6624,0.5866,0.7463
06/05/19,1,1.0693,0.6636,0.5881,0.747
06/04/19,1,1.0665,0.6618,0.5872,0.7441
06/03/19,1,1.0648,0.6623,0.587,0.7408
06/02/19,1,1.0675,0.6616,0.5868,0.7377
06/01/19,1,1.0675,0.6616,0.5868,0.7377
05/31/19,1,1.0675,0.6616,0.5868,0.7377
05/30/19,1,1.0711,0.6654,0.5867,0.7408
05/29/19,1,1.0698,0.6638,0.5856,0.7405
05/28/19,1,1.0724,0.6635,0.5864,0.7426
05/27/19,1,1.0735,0.664,0.5858,0.7435
05/26/19,1,1.0765,0.6643,0.5867,0.7432
05/25/19,1,1.0765,0.6643,0.5867,0.7432
05/24/19,1,1.0765,0.6643,0.5867,0.7432
05/23/19,1,1.0799,0.6667,0.5873,0.7426
05/22/19,1,1.0849,0.6688,0.5904,0.7471
05/21/19,1,1.084,0.6682,0.5854,0.7458
05/20/19,1,1.0761,0.6667,0.5841,0.7445
05/19/19,1,1.0773,0.6634,0.5811,0.7411
05/18/19,1,1.0773,0.6634,0.5811,0.7411
05/17/19,1,1.0773,0.6634,0.5811,0.7411
05/16/19,1,1.0781,0.6649,0.5816,0.7449
05/15/19,1,1.0724,0.6633,0.5759,0.7418
05/14/19,1,1.0691,0.6615,0.5737,0.7426
05/13/19,1,1.0678,0.6615,0.5712,0.7439
05/12/19,1,1.0613,0.6609,0.57,0.7421
05/11/19,1,1.0613,0.6609,0.57,0.7421
05/10/19,1,1.0613,0.6609,0.57,0.7421
05/09/19,1,1.0631,0.6626,0.5706,0.7416
05/08/19,1,1.0606,0.6634,0.5711,0.7431
05/07/19,1,1.0583,0.6638,0.5685,0.7424
05/06/19,1,1.0613,0.6625,0.5662,0.7419
05/05/19,1,1.0615,0.6658,0.5712,0.7427
05/04/19,1,1.0615,0.6658,0.5712,0.7427
05/03/19,1,1.0615,0.6658,0.5712,0.7427
05/02/19,1,1.0601,0.6638,0.5704,0.7443
05/01/19,1,1.0555,0.6633,0.5721,0.7441
04/30/19,1,1.0555,0.6633,0.5721,0.7441
04/29/19,1,1.053,0.6654,0.5745,0.7419
04/28/19,1,1.0535,0.6658,0.5748,0.7412
04/27/19,1,1.0535,0.6658,0.5748,0.7412
04/26/19,1,1.0535,0.6658,0.5748,0.7412
04/25/19,1,1.0588,0.6656,0.5754,0.7404
04/24/19,1,1.056,0.6632,0.574,0.7434
04/23/19,1,1.0503,0.6641,0.5742,0.7468
04/22/19,1,1.0434,0.6638,0.574,0.7468
04/21/19,1,1.0434,0.6638,0.574,0.7468
04/20/19,1,1.0434,0.6638,0.574,0.7468
04/19/19,1,1.0434,0.6638,0.574,0.7468
04/18/19,1,1.0434,0.6638,0.574,0.7468
04/17/19,1,1.0426,0.6636,0.5746,0.7499
04/16/19,1,1.0435,0.6618,0.5717,0.7482
04/15/19,1,1.0465,0.664,0.5731,0.7512
04/14/19,1,1.0457,0.663,0.5721,0.7506
04/13/19,1,1.0457,0.663,0.5721,0.7506
04/12/19,1,1.0457,0.663,0.5721,0.7506
04/11/19,1,1.046,0.6637,0.5719,0.7476
04/10/19,1,1.0501,0.6652,0.5727,0.7503
04/09/19,1,1.0532,0.6674,0.5762,0.7526
04/08/19,1,1.0519,0.6648,0.5729,0.7476
04/07/19,1,1.0504,0.6653,0.5718,0.7474
04/06/19,1,1.0504,0.6653,0.5718,0.7474
04/05/19,1,1.0504,0.6653,0.5718,0.7474
04/04/19,1,1.053,0.6672,0.5699,0.7486
04/03/19,1,1.0555,0.6683,0.5706,0.7513
04/02/19,1,1.0602,0.6703,0.5764,0.7507
04/01/19,1,1.0512,0.6664,0.5708,0.7488
03/31/19,1,1.0547,0.6667,0.5722,0.749
03/30/19,1,1.0547,0.6667,0.5722,0.749
03/29/19,1,1.0547,0.6667,0.5722,0.749
03/28/19,1,1.052,0.6637,0.5679,0.7446
03/27/19,1,1.0521,0.6622,0.5637,0.7457
03/26/19,1,1.0463,0.6609,0.5639,0.7462
03/25/19,1,1.0478,0.6577,0.5633,0.7449
03/24/19,1,1.0507,0.6598,0.5667,0.7458
03/23/19,1,1.0507,0.6598,0.5667,0.7458
03/22/19,1,1.0507,0.6598,0.5667,0.7458
03/21/19,1,1.0524,0.6584,0.5705,0.7497
03/20/19,1,1.0578,0.6612,0.5704,0.7507
03/19/19,1,1.0615,0.664,0.568,0.7542
03/18/19,1,1.056,0.6608,0.566,0.7499
03/17/19,1,1.0575,0.6615,0.565,0.748
03/16/19,1,1.0575,0.6615,0.565,0.748
03/15/19,1,1.0575,0.6615,0.565,0.748
03/14/19,1,1.0634,0.6634,0.5654,0.7493
03/13/19,1,1.0608,0.6628,0.5692,0.7492
03/12/19,1,1.0539,0.6618,0.5701,0.7461
03/11/19,1,1.0558,0.6626,0.5714,0.745
03/10/19,1,1.0573,0.6623,0.5689,0.7432
03/09/19,1,1.0573,0.6623,0.5689,0.7432
03/08/19,1,1.0573,0.6623,0.5689,0.7432
03/07/19,1,1.0584,0.6609,0.5676,0.7449
03/06/19,1,1.0624,0.661,0.5683,0.7473
03/05/19,1,1.0596,0.6616,0.5713,0.7495
03/04/19,1,1.0595,0.6626,0.5683,0.7512
03/03/19,1,1.0687,0.668,0.5742,0.7603
03/02/19,1,1.0687,0.668,0.5742,0.7603
03/01/19,1,1.0687,0.668,0.5742,0.7603
02/28/19,1,1.0629,0.6648,0.5706,0.7589
02/27/19,1,1.0633,0.6684,0.5715,0.761
02/26/19,1,1.0581,0.6656,0.5728,0.7562
02/25/19,1,1.0608,0.6701,0.5818,0.7609
02/24/19,1,1.0632,0.6677,0.5827,0.7562
02/23/19,1,1.0632,0.6677,0.5827,0.7562
02/22/19,1,1.0632,0.6677,0.5827,0.7562
02/21/19,1,1.0681,0.6689,0.5806,0.7594
02/20/19,1,1.0594,0.6686,0.5813,0.7584
02/19/19,1,1.0615,0.6684,0.5827,0.7549
02/18/19,1,1.0556,0.667,0.5844,0.7556
02/17/19,1,1.0586,0.6685,0.5879,0.7527
02/16/19,1,1.0586,0.6685,0.5879,0.7527
02/15/19,1,1.0586,0.6685,0.5879,0.7527
02/14/19,1,1.0601,0.6689,0.5883,0.7538
02/13/19,1,1.062,0.6679,0.5848,0.7551
02/12/19,1,1.0639,0.668,0.5859,0.7546
02/11/19,1,1.0652,0.6664,0.5839,0.7537
02/10/19,1,1.0601,0.6623,0.5795,0.7515
02/09/19,1,1.0601,0.6623,0.5795,0.7515
02/08/19,1,1.0601,0.6623,0.5795,0.7515
02/07/19,1,1.0601,0.6645,0.5831,0.7538
02/06/19,1,1.0631,0.6658,0.585,0.7586
02/05/19,1,1.0517,0.6668,0.5855,0.7617
02/04/19,1,1.056,0.6662,0.5841,0.7624
02/03/19,1,1.0474,0.6633,0.583,0.7609
02/02/19,1,1.0474,0.6633,0.583,0.7609
02/01/19,1,1.0474,0.6633,0.583,0.7609
01/31/19,1,1.0449,0.6619,0.5796,0.7603
01/30/19,1,1.0512,0.6618,0.578,0.7563
01/29/19,1,1.0536,0.6604,0.5728,0.7543
01/28/19,1,1.0528,0.6616,0.5748,0.7554
01/27/19,1,1.0551,0.6619,0.5731,0.751
01/26/19,1,1.0551,0.6619,0.5731,0.751
01/25/19,1,1.0551,0.6619,0.5731,0.751
01/24/19,1,1.0532,0.6596,0.5744,0.7481
01/23/19,1,1.053,0.6609,0.5763,0.7512
01/22/19,1,1.0526,0.661,0.5817,0.7505
01/21/19,1,1.0511,0.6615,0.5841,0.7516
01/20/19,1,1.0473,0.6608,0.5823,0.7534
01/19/19,1,1.0473,0.6608,0.5823,0.7534
01/18/19,1,1.0473,0.6608,0.5823,0.7534
01/17/19,1,1.049,0.6599,0.5825,0.7521
01/16/19,1,1.0512,0.6622,0.5866,0.7542
01/15/19,1,1.0482,0.6599,0.5875,0.7539
01/14/19,1,1.0472,0.6568,0.5863,0.7531
01/13/19,1,1.0474,0.6559,0.5904,0.7564
01/12/19,1,1.0474,0.6559,0.5904,0.7564
01/11/19,1,1.0474,0.6559,0.5904,0.7564
01/10/19,1,1.0511,0.6557,0.5929,0.7563
01/09/19,1,1.0534,0.6591,0.5926,0.755
01/08/19,1,1.0548,0.6575,0.5901,0.7522
01/07/19,1,1.0497,0.6544,0.5871,0.749
01/06/19,1,1.0562,0.6524,0.5871,0.7439
01/05/19,1,1.0562,0.6524,0.5871,0.7439
01/04/19,1,1.0562,0.6524,0.5871,0.7439
01/03/19,1,1.0581,0.6497,0.5867,0.7373
01/02/19,1,1.0467,0.6432,0.58,0.7331
01/01/19,1,1.0394,0.6408,0.5732,0.7337
12/31/18,1,1.0394,0.6408,0.5732,0.7337
12/30/18,1,1.0393,0.6409,0.5786,0.7341
12/29/18,1,1.0393,0.6409,0.5786,0.7341
12/28/18,1,1.0393,0.6409,0.5786,0.7341
12/27/18,1,1.0426,0.6452,0.5811,0.734
12/26/18,1,1.0439,0.6449,0.5807,0.7357
12/25/18,1,1.0439,0.6449,0.5807,0.7357
12/24/18,1,1.0439,0.6449,0.5807,0.7357
12/23/18,1,1.0402,0.6469,0.5836,0.7383
12/22/18,1,1.0402,0.6469,0.5836,0.7383
12/21/18,1,1.0402,0.6469,0.5836,0.7383
12/20/18,1,1.0406,0.6483,0.5857,0.7424
12/19/18,1,1.0357,0.6522,0.5891,0.7439
12/18/18,1,1.0368,0.6558,0.5883,0.7461
12/17/18,1,1.0403,0.6584,0.5918,0.7467
12/16/18,1,1.0436,0.6625,0.5951,0.7476
12/15/18,1,1.0436,0.6625,0.5951,0.7476
12/14/18,1,1.0436,0.6625,0.5951,0.7476
12/13/18,1,1.0353,0.6582,0.5914,0.7484
12/12/18,1,1.037,0.6592,0.5942,0.7479
12/11/18,1,1.0354,0.6562,0.5921,0.7467
12/10/18,1,1.041,0.6571,0.593,0.7508
12/09/18,1,1.0352,0.6566,0.5849,0.7466
12/08/18,1,1.0352,0.6566,0.5849,0.7466
12/07/18,1,1.0352,0.6566,0.5849,0.7466
12/06/18,1,1.0339,0.6566,0.584,0.7454
12/05/18,1,1.0327,0.6633,0.5896,0.7531
12/04/18,1,1.0279,0.6653,0.5925,0.759
12/03/18,1,1.0283,0.6697,0.5971,0.759
12/02/18,1,1.0297,0.6616,0.5892,0.7515
12/01/18,1,1.0297,0.6616,0.5892,0.7515
11/30/18,1,1.0297,0.6616,0.5892,0.7515
11/29/18,1,1.027,0.6615,0.5896,0.7533
11/28/18,1,1.0372,0.6651,0.5869,0.7505
11/27/18,1,1.0408,0.6659,0.5909,0.7543
11/26/18,1,1.0435,0.6662,0.5892,0.757
11/25/18,1,1.0459,0.6658,0.5891,0.7558
11/24/18,1,1.0459,0.6658,0.5891,0.7558
11/23/18,1,1.0459,0.6658,0.5891,0.7558
11/22/18,1,1.0429,0.6634,0.5878,0.7565
11/21/18,1,1.0384,0.6603,0.5884,0.7534
11/20/18,1,1.0425,0.6635,0.5899,0.7578
11/19/18,1,1.0402,0.6642,0.5917,0.759
11/18/18,1,1.0447,0.6687,0.5908,0.7587
11/17/18,1,1.0447,0.6687,0.5908,0.7587
11/16/18,1,1.0447,0.6687,0.5908,0.7587
11/15/18,1,1.0411,0.6689,0.5911,0.7562
11/14/18,1,1.0482,0.6695,0.5828,0.7562
11/13/18,1,1.0497,0.6717,0.584,0.7564
11/12/18,1,1.0504,0.6724,0.5887,0.7574
11/11/18,1,1.0464,0.668,0.5816,0.758
11/10/18,1,1.0464,0.668,0.5816,0.758
11/09/18,1,1.0464,0.668,0.5816,0.758
11/08/18,1,1.0465,0.6679,0.5822,0.763
11/07/18,1,1.0487,0.6658,0.5819,0.7648
11/06/18,1,1.0529,0.6668,0.5822,0.7621
11/05/18,1,1.0615,0.6717,0.588,0.7638
11/04/18,1,1.0591,0.6686,0.5875,0.7634
11/03/18,1,1.0591,0.6686,0.5875,0.7634
11/02/18,1,1.0591,0.6686,0.5875,0.7634
11/01/18,1,1.0639,0.671,0.5916,0.7644
10/31/18,1,1.0751,0.6731,0.5982,0.7618
10/30/18,1,1.0726,0.6693,0.5967,0.7611
10/29/18,1,1.0767,0.6704,0.5952,0.763
10/28/18,1,1.0822,0.6704,0.5945,0.7606
10/27/18,1,1.0822,0.6704,0.5945,0.7606
10/26/18,1,1.0822,0.6704,0.5945,0.7606
10/25/18,1,1.0807,0.6715,0.5945,0.7665
10/24/18,1,1.0783,0.6711,0.5922,0.7644
10/23/18,1,1.0795,0.6646,0.5855,0.7628
10/22/18,1,1.0758,0.6647,0.5878,0.764
10/21/18,1,1.0748,0.669,0.5889,0.7674
10/20/18,1,1.0748,0.669,0.5889,0.7674
10/19/18,1,1.0748,0.669,0.5889,0.7674
10/18/18,1,1.074,0.6663,0.5853,0.7665
10/17/18,1,1.0824,0.6686,0.588,0.7709
10/16/18,1,1.0821,0.6662,0.5836,0.772
10/15/18,1,1.076,0.6629,0.5837,0.7677
10/14/18,1,1.0785,0.6643,0.5822,0.7688
10/13/18,1,1.0785,0.6643,0.5822,0.7688
10/12/18,1,1.0785,0.6643,0.5822,0.7688
10/11/18,1,1.0803,0.6622,0.5793,0.7665
10/10/18,1,1.0871,0.6708,0.5866,0.7714
10/09/18,1,1.0903,0.6729,0.59,0.7695
10/08/18,1,1.089,0.6705,0.5901,0.7696
10/07/18,1,1.0947,0.6729,0.5932,0.7742
10/06/18,1,1.0947,0.6729,0.5932,0.7742
10/05/18,1,1.0947,0.6729,0.5932,0.7742
10/04/18,1,1.0969,0.6757,0.5985,0.7772
10/03/18,1,1.0895,0.6748,0.5998,0.7792
10/02/18,1,1.0869,0.6759,0.6018,0.7802
10/01/18,1,1.0809,0.6726,0.5992,0.7807
09/30/18,1,1.0653,0.6638,0.589,0.7685
09/29/18,1,1.0653,0.6638,0.589,0.7685
09/28/18,1,1.0653,0.6638,0.589,0.7685
09/27/18,1,1.0588,0.6536,0.5815,0.7651
09/26/18,1,1.0649,0.6573,0.5855,0.7715
09/25/18,1,1.0637,0.6552,0.5859,0.7717
09/24/18,1,1.0628,0.6566,0.5873,0.773
09/23/18,1,1.063,0.658,0.5883,0.7738
09/22/18,1,1.063,0.658,0.5883,0.7738
09/21/18,1,1.063,0.658,0.5883,0.7738
09/20/18,1,1.0648,0.659,0.5838,0.7756
09/19/18,1,1.0643,0.6607,0.5868,0.7708
09/18/18,1,1.0661,0.6563,0.5839,0.7677
09/17/18,1,1.0701,0.6582,0.585,0.7682
09/16/18,1,1.0693,0.6576,0.5868,0.7687
09/15/18,1,1.0693,0.6576,0.5868,0.7687
09/14/18,1,1.0693,0.6576,0.5868,0.7687
09/13/18,1,1.0698,0.6617,0.5889,0.7689
09/12/18,1,1.0747,0.6606,0.5881,0.7653
09/11/18,1,1.0708,0.6566,0.5848,0.7599
09/10/18,1,1.0648,0.655,0.5851,0.7579
09/09/18,1,1.0644,0.6563,0.5859,0.7622
09/08/18,1,1.0644,0.6563,0.5859,0.7622
09/07/18,1,1.0644,0.6563,0.5859,0.7622
09/06/18,1,1.0539,0.652,0.5856,0.7585
09/05/18,1,1.0577,0.6552,0.5918,0.7588
09/04/18,1,1.0563,0.6564,0.5912,0.759
09/03/18,1,1.0615,0.659,0.5941,0.765
09/02/18,1,1.0617,0.6582,0.5907,0.7669
09/01/18,1,1.0617,0.6582,0.5907,0.7669
08/31/18,1,1.0617,0.6582,0.5907,0.7669
08/30/18,1,1.0594,0.6615,0.5938,0.7734
08/29/18,1,1.0594,0.6626,0.5996,0.7725
08/28/18,1,1.0526,0.661,0.5994,0.7741
08/27/18,1,1.0464,0.6587,0.5952,0.7662
08/26/18,1,1.0479,0.6604,0.5957,0.7652
08/25/18,1,1.0479,0.6604,0.5957,0.7652
08/24/18,1,1.0479,0.6604,0.5957,0.7652
08/23/18,1,1.053,0.6627,0.5957,0.7674
08/22/18,1,1.0436,0.6611,0.5945,0.7679
08/21/18,1,1.0453,0.6676,0.5991,0.7679
08/20/18,1,1.0472,0.6699,0.5994,0.7651
08/19/18,1,1.0463,0.6677,0.5981,0.7606
08/18/18,1,1.0463,0.6677,0.5981,0.7606
08/17/18,1,1.0463,0.6677,0.5981,0.7606
08/16/18,1,1.0472,0.6693,0.599,0.7609
08/15/18,1,1.0564,0.6742,0.6009,0.7632
08/14/18,1,1.0528,0.6707,0.599,0.765
08/13/18,1,1.0449,0.6668,0.5957,0.7604
08/12/18,1,1.0449,0.6666,0.5978,0.7636
08/11/18,1,1.0449,0.6666,0.5978,0.7636
08/10/18,1,1.0449,0.6666,0.5978,0.7636
08/09/18,1,1.0341,0.6618,0.5952,0.7672
08/08/18,1,1.0323,0.6597,0.5943,0.7645
08/07/18,1,1.0367,0.6646,0.5947,0.7711
08/06/18,1,1.0397,0.6652,0.5939,0.7679
08/05/18,1,1.04,0.6629,0.5903,0.7682
08/04/18,1,1.04,0.6629,0.5903,0.7682
08/03/18,1,1.04,0.6629,0.5903,0.7682
08/02/18,1,1.0421,0.6603,0.5886,0.7671
08/01/18,1,1.0352,0.6566,0.5846,0.7679
07/31/18,1,1.0331,0.6537,0.5832,0.7672
07/30/18,1,1.0361,0.656,0.5843,0.7664
07/29/18,1,1.0376,0.6582,0.5846,0.7652
07/28/18,1,1.0376,0.6582,0.5846,0.7652
07/27/18,1,1.0376,0.6582,0.5846,0.7652
07/26/18,1,1.033,0.6542,0.5813,0.7664
07/25/18,1,1.0277,0.6518,0.5792,0.762
07/24/18,1,1.0262,0.6496,0.5793,0.7605
07/23/18,1,1.0282,0.6499,0.5795,0.7614
07/22/18,1,1.0243,0.6475,0.5792,0.7557
07/21/18,1,1.0243,0.6475,0.5792,0.7557
07/20/18,1,1.0243,0.6475,0.5792,0.7557
07/19/18,1,1.0295,0.6514,0.5817,0.7549
07/18/18,1,1.0263,0.6498,0.5791,0.7545
07/17/18,1,1.0264,0.6492,0.576,0.76
07/16/18,1,1.0243,0.6494,0.5732,0.7611
07/15/18,1,1.0264,0.6511,0.5762,0.7581
07/14/18,1,1.0264,0.6511,0.5762,0.7581
07/13/18,1,1.0264,0.6511,0.5762,0.7581
07/12/18,1,1.0266,0.6507,0.5743,0.7585
07/11/18,1,1.0291,0.6485,0.5738,0.761
07/10/18,1,1.0232,0.6501,0.5743,0.7615
07/09/18,1,1.0221,0.6487,0.5731,0.7648
07/08/18,1,1.0268,0.6495,0.5754,0.7614
07/07/18,1,1.0268,0.6495,0.5754,0.7614
07/06/18,1,1.0268,0.6495,0.5754,0.7614
07/05/18,1,1.0291,0.6504,0.5744,0.7616
07/04/18,1,1.0299,0.6533,0.5756,0.7606
07/03/18,1,1.0272,0.6517,0.5758,0.7602
07/02/18,1,1.0315,0.6518,0.5778,0.7586
07/01/18,1,1.0223,0.6476,0.5738,0.755
06/30/18,1,1.0223,0.6476,0.5738,0.755
06/29/18,1,1.0223,0.6476,0.5738,0.755
06/28/18,1,1.0247,0.6494,0.5749,0.7522
06/27/18,1,1.0183,0.6475,0.571,0.7522
06/26/18,1,1.0147,0.6431,0.567,0.7507
06/25/18,1,1.0129,0.6434,0.5665,0.7528
06/24/18,1,1.0144,0.6469,0.5671,0.7535
06/23/18,1,1.0144,0.6469,0.5671,0.7535
06/22/18,1,1.0144,0.6469,0.5671,0.7535
06/21/18,1,1.0184,0.6502,0.568,0.7501
06/20/18,1,1.0188,0.6494,0.5707,0.7519
06/19/18,1,1.0245,0.6528,0.5724,0.7529
06/18/18,1,1.0198,0.6533,0.5726,0.7587
06/17/18,1,1.0194,0.6569,0.5736,0.7617
06/16/18,1,1.0194,0.6569,0.5736,0.7617
06/15/18,1,1.0194,0.6569,0.5736,0.7617
06/14/18,1,1.0192,0.6569,0.576,0.7706
06/13/18,1,1.0126,0.653,0.576,0.7682
06/12/18,1,1.0112,0.6521,0.575,0.7687
06/11/18,1,1.01,0.6516,0.5745,0.7682
06/10/18,1,1.0145,0.6547,0.5744,0.7695
06/09/18,1,1.0145,0.6547,0.5744,0.7695
06/08/18,1,1.0145,0.6547,0.5744,0.7695
06/07/18,1,1.0094,0.653,0.5755,0.7729
06/06/18,1,1.0142,0.6601,0.5788,0.7766
06/05/18,1,1.0117,0.6597,0.5765,0.7702
06/04/18,1,1.0108,0.6602,0.5788,0.7748
06/03/18,1,1.0232,0.6604,0.5791,0.7706
06/02/18,1,1.0232,0.6604,0.5791,0.7706
06/01/18,1,1.0232,0.6604,0.5791,0.7706
05/31/18,1,1.025,0.665,0.5831,0.778
05/30/18,1,1.0209,0.6626,0.5797,0.7707
05/29/18,1,1.0205,0.6641,0.5787,0.7676
05/28/18,1,1.0196,0.6616,0.5787,0.7704
05/27/18,1,1.0197,0.6611,0.5787,0.7718
05/26/18,1,1.0197,0.6611,0.5787,0.7718
05/25/18,1,1.0197,0.6611,0.5787,0.7718
05/24/18,1,1.027,0.6618,0.5789,0.7761
05/23/18,1,1.0288,0.6619,0.5821,0.7749
05/22/18,1,1.0317,0.6637,0.582,0.7828
05/21/18,1,1.0317,0.6605,0.5789,0.7767
05/20/18,1,1.0397,0.6634,0.5793,0.7815
05/19/18,1,1.0397,0.6634,0.5793,0.7815
05/18/18,1,1.0397,0.6634,0.5793,0.7815
05/17/18,1,1.0401,0.6633,0.5794,0.783
05/16/18,1,1.0383,0.6596,0.5766,0.7773
